merge_scale,metric,value,selected
0.0,forecast/mse,0.4360940158367157,0
0.05,forecast/mse,0.37595057487487793,0
0.1,forecast/mse,0.32656893134117126,0
0.15,forecast/mse,0.2904874086380005,0
0.2,forecast/mse,0.26814502477645874,0
0.25,forecast/mse,0.25786593556404114,0
0.3,forecast/mse,0.25713202357292175,1
0.35,forecast/mse,0.2635987102985382,0
0.4,forecast/mse,0.27532249689102173,0
0.45,forecast/mse,0.2910318374633789,0
0.5,forecast/mse,0.31027352809906006,0
0.55,forecast/mse,0.3332959711551666,0
0.6,forecast/mse,0.36119645833969116,0
0.65,forecast/mse,0.3960624039173126,0
0.7,forecast/mse,0.4417579472064972,0
0.75,forecast/mse,0.5038638710975647,0
0.8,forecast/mse,0.5877123475074768,0
0.85,forecast/mse,0.6948409080505371,0
0.9,forecast/mse,0.8228927850723267,0
0.95,forecast/mse,0.9673578143119812,0
1.0,forecast/mse,1.1231822967529297,0
1.05,forecast/mse,1.286569595336914,0
1.1,forecast/mse,1.4555621147155762,0
1.15,forecast/mse,1.62978994846344,0
1.2,forecast/mse,1.8101969957351685,0
