i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.744002176096064,1
0,2,0.7219852663963559,2
1,0,0.744002176096064,1
1,1,1.0,0
1,2,0.8758768860935024,1
2,0,0.7219852663963559,2
2,1,0.8758768860935024,1
2,2,1.0,0
