singular_index,singular_value,p,cumulative_energy
0,1.2713715159609025,0.867286316920385,0.867286316920385
1,0.4134146579442638,0.09170421168137344,0.9589905286017585
2,0.2764606441362872,0.04100947139824159,1.0
