i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.6910321394548732,1
0,2,0.6672535923133832,2
1,0,0.6910321394548732,1
1,1,1.0,0
1,2,0.8516889852944568,1
2,0,0.6672535923133832,2
2,1,0.8516889852944568,1
2,2,1.0,0
