model,column,block,metric,value,ratio_to_base,n_windows,eval_seed
ft_0,val_1,val,reconstruction/score_p95,0.27225426435470573,0.8729753381672688,18463,43
ft_1,val_1,val,reconstruction/score_p95,0.25514981448650353,0.8181304197846311,18463,43
merged,val_1,val,reconstruction/score_p95,0.2887452840805047,0.925853310734473,18463,43
base,val_1,val,reconstruction/score_p99,0.7453405869007111,1.0,18463,43
ft_0,val_1,val,reconstruction/score_p99,0.6506503510475161,0.8729570916741061,18463,43
ft_1,val_1,val,reconstruction/score_p99,0.607817339897156,0.8154893891188634,18463,43
merged,val_1,val,reconstruction/score_p99,0.6509648203849794,0.8733790052837901,18463,43
base,val_1,val,reconstruction/score_std,0.12617850166189346,1.0,18463,43
ft_0,val_1,val,reconstruction/score_std,0.11342978339407775,0.8989628336055453,18463,43
ft_1,val_1,val,reconstruction/score_std,0.10996381626842616,0.8714940724457484,18463,43
merged,val_1,val,reconstruction/score_std,0.11202469990680676,0.8878271530516897,18463,43
base,test,test,event_f1,0.22857142857142856,1.0,449820,43
ft_0,test,test,event_f1,0.26666666666666666,1.1666666666666667,449820,43
ft_1,test,test,event_f1,0.3636363636363636,1.5909090909090908,449820,43
merged,test,test,event_f1,0.3404255319148936,1.4893617021276595,449820,43
standard,test,test,event_f1,0.3636363636363636,1.5909090909090908,449820,43
base,test,test,event_fn,27.0,1.0,449820,43
ft_0,test,test,event_fn,27.0,1.0,449820,43
ft_1,test,test,event_fn,27.0,1.0,449820,43
merged,test,test,event_fn,27.0,1.0,449820,43
standard,test,test,event_fn,27.0,1.0,449820,43
base,test,test,event_fp,27.0,1.0,449820,43
ft_0,test,test,event_fp,17.0,0.6296296296296297,449820,43
ft_1,test,test,event_fp,1.0,0.037037037037037035,449820,43
merged,test,test,event_fp,4.0,0.14814814814814814,449820,43
standard,test,test,event_fp,1.0,0.037037037037037035,449820,43
base,test,test,event_precision,0.22857142857142856,1.0,449820,43
ft_0,test,test,event_precision,0.32,1.4000000000000001,449820,43
ft_1,test,test,event_precision,0.8888888888888888,3.888888888888889,449820,43
merged,test,test,event_precision,0.6666666666666666,2.9166666666666665,449820,43
standard,test,test,event_precision,0.8888888888888888,3.888888888888889,449820,43
base,test,test,event_recall,0.22857142857142856,1.0,449820,43
ft_0,test,test,event_recall,0.22857142857142856,1.0,449820,43
ft_1,test,test,event_recall,0.22857142857142856,1.0,449820,43
merged,test,test,event_recall,0.22857142857142856,1.0,449820,43
standard,test,test,event_recall,0.22857142857142856,1.0,449820,43
base,test,test,event_tp,8.0,1.0,449820,43
ft_0,test,test,event_tp,8.0,1.0,449820,43
ft_1,test,test,event_tp,8.0,1.0,449820,43
merged,test,test,event_tp,8.0,1.0,449820,43
standard,test,test,event_tp,8.0,1.0,449820,43
base,test,test,pa_f1,0.8300779881265831,1.0,449820,43
ft_0,test,test,pa_f1,0.8370670247241376,1.0084197348894026,449820,43
ft_1,test,test,pa_f1,0.8368473642245077,1.008155108549743,449820,43
merged,test,test,pa_f1,0.8435563785087139,1.0162374988554395,449820,43
standard,test,test,pa_f1,0.842873198731586,1.0154144680235173,449820,43
base,test,test,pa_precision,0.9158529580700747,1.0,449820,43
ft_0,test,test,pa_precision,0.9330437522506302,1.018770255671588,449820,43
ft_1,test,test,pa_precision,0.9324980880831346,1.0181744567906788,449820,43
merged,test,test,pa_precision,0.9493244790474009,1.036546828486375,449820,43
standard,test,test,pa_precision,0.9326241922231352,1.0183121471686913,449820,43
base,test,test,pa_recall,0.7589937935958697,1.0,449820,43
ft_0,test,test,pa_recall,0.7589937935958697,1.0,449820,43
ft_1,test,test,pa_recall,0.7589937935958697,1.0,449820,43
merged,test,test,pa_recall,0.7589937935958697,1.0,449820,43
standard,test,test,pa_recall,0.7688801010600319,1.013025544540126,449820,43
base,test,test,point_auprc,0.7085015864312962,1.0,449820,43
ft_0,test,test,point_auprc,0.7069937821641687,0.997871840662034,449820,43
ft_1,test,test,point_auprc,0.7071770082363743,0.9981304513351992,449820,43
merged,test,test,point_auprc,0.7070459931006826,0.997945532715113,449820,43
standard,test,test,point_auprc,0.7033167423766289,0.9926819584402298,449820,43
base,test,test,point_auroc,0.8157751327501357,1.0,449820,43
ft_0,test,test,point_auroc,0.8163265475675497,1.000675939723187,449820,43
ft_1,test,test,point_auroc,0.8171030965204058,1.0016278551735125,449820,43
merged,test,test,point_auroc,0.8204765431896135,1.005763120559496,449820,43
standard,test,test,point_auroc,0.823768605970842,1.0097986232967886,449820,43
base,test,test,point_f1,0.7669633607004801,1.0,449820,43
ft_0,test,test,point_f1,0.7671052778180116,1.0001850376755963,449820,43
ft_1,test,test,point_f1,0.7673055493648318,1.0004461603798638,449820,43
merged,test,test,point_f1,0.7673415718567879,1.000493128062809,449820,43
standard,test,test,point_f1,0.7673402999041911,1.0004914696360028,449820,43
base,test,test,point_precision,0.9794571217208217,1.0,449820,43
ft_0,test,test,point_precision,0.9798758966184675,1.0004275581731543,449820,43
ft_1,test,test,point_precision,0.9803525157322247,1.0009141737719258,449820,43
merged,test,test,point_precision,0.980381548974943,1.0009438159503063,449820,43
standard,test,test,point_precision,0.9800233345664608,1.0005780884462245,449820,43
base,test,test,point_recall,0.6302337928635506,1.0,449820,43
ft_0,test,test,point_recall,0.6302521008403361,1.0000290495003485,449820,43
ft_1,test,test,point_recall,0.630325332747478,1.000145247501743,449820,43
merged,test,test,point_recall,0.630361948701049,1.00020334650244,449820,43
standard,test,test,point_recall,0.630508412515333,1.000435742505229,449820,43
base,test,test,window_auprc,0.703107759986116,1.0,449820,43
ft_0,test,test,window_auprc,0.7031208696700962,1.0000186453410507,449820,43
ft_1,test,test,window_auprc,0.7031350632400989,1.0000388322466864,449820,43
merged,test,test,window_auprc,0.7037063956055364,1.0008514137568787,449820,43
standard,test,test,window_auprc,0.7030973494295077,0.9999851935120039,449820,43
base,test,test,window_auroc,0.8003530195520567,1.0,449820,43
ft_0,test,test,window_auroc,0.8008453843949694,1.0006151845884061,449820,43
ft_1,test,test,window_auroc,0.801809466945357,1.001819756229714,449820,43
merged,test,test,window_auroc,0.8055254872568944,1.0064627327922528,449820,43
standard,test,test,window_auroc,0.8091603804438809,1.0110043451785233,449820,43
base,test,test,window_f1,0.7504427438311027,1.0,449820,43
ft_0,test,test,window_f1,0.7506360503687481,1.0002575899883563,449820,43
ft_1,test,test,window_f1,0.7508725206988757,1.0005726977458387,449820,43
merged,test,test,window_f1,0.7509931499495373,1.0007334418554368,449820,43
standard,test,test,window_f1,0.751194374362553,1.0010015827824694,449820,43
base,test,test,window_precision,0.9940853641197713,1.0,449820,43
ft_0,test,test,window_precision,0.9946231970640949,1.000541032957265,449820,43
ft_1,test,test,window_precision,0.9955010108488282,1.001424069582103,449820,43
merged,test,test,window_precision,0.995360883424408,1.0012831084237581,449820,43
standard,test,test,window_precision,0.9955040833167345,1.0014271603306617,449820,43
base,test,test,window_recall,0.6027205958415227,1.0,449820,43
ft_0,test,test,window_recall,0.6027723181959243,1.0000858148116365,449820,43
ft_1,test,test,window_recall,0.6027550774111238,1.0000572098744243,449820,43
merged,test,test,window_recall,0.60296196682873,1.0004004691209702,449820,43
standard,test,test,window_recall,0.6031688562463363,1.0007437283675162,449820,43
