merge_scale,split,metric,value
0.0,test,forecast/mse,0.7913674712181091
0.0,test,forecast/rmse,0.8895883717866984
0.0,test,forecast/mae,0.6415027976036072
0.05,test,forecast/mse,0.7094874382019043
0.05,test,forecast/rmse,0.8423107729347312
0.05,test,forecast/mae,0.6032810807228088
0.1,test,forecast/mse,0.6423619389533997
0.1,test,forecast/rmse,0.8014748523524613
0.1,test,forecast/mae,0.5702199935913086
0.15,test,forecast/mse,0.5899245142936707
0.15,test,forecast/rmse,0.7680654362055818
0.15,test,forecast/mae,0.5432188510894775
0.2,test,forecast/mse,0.5510110259056091
0.2,test,forecast/rmse,0.7423011692740414
0.2,test,forecast/mae,0.5226566791534424
0.25,test,forecast/mse,0.5237889885902405
0.25,test,forecast/rmse,0.7237326775752498
0.25,test,forecast/mae,0.5084167122840881
0.3,test,forecast/mse,0.506168007850647
0.3,test,forecast/rmse,0.7114548529953584
0.3,test,forecast/mae,0.49983206391334534
0.35,test,forecast/mse,0.49614575505256653
0.35,test,forecast/rmse,0.704376145999115
0.35,test,forecast/mae,0.49592334032058716
0.4,test,forecast/mse,0.49200114607810974
0.4,test,forecast/rmse,0.7014279336311819
0.4,test,forecast/mae,0.4956863522529602
0.45,test,forecast/mse,0.492400199174881
0.45,test,forecast/rmse,0.701712333634575
0.45,test,forecast/mae,0.49827200174331665
0.5,test,forecast/mse,0.4963480830192566
0.5,test,forecast/rmse,0.7045197534627802
0.5,test,forecast/mae,0.5029774308204651
0.55,test,forecast/mse,0.5031428933143616
0.55,test,forecast/rmse,0.7093256609727027
0.55,test,forecast/mae,0.5093213319778442
0.6,test,forecast/mse,0.5123077630996704
0.6,test,forecast/rmse,0.7157567764958083
0.6,test,forecast/mae,0.5169690251350403
0.65,test,forecast/mse,0.523522675037384
0.65,test,forecast/rmse,0.7235486680503144
0.65,test,forecast/mae,0.5256898403167725
0.7,test,forecast/mse,0.5365737676620483
0.7,test,forecast/rmse,0.7325119573509011
0.7,test,forecast/mae,0.535340428352356
0.75,test,forecast/mse,0.551342248916626
0.75,test,forecast/rmse,0.7425242412989801
0.75,test,forecast/mae,0.5457894802093506
0.8,test,forecast/mse,0.5677453875541687
0.8,test,forecast/rmse,0.7534888105036257
0.8,test,forecast/mae,0.5569552183151245
0.85,test,forecast/mse,0.5857383608818054
0.85,test,forecast/rmse,0.7653354564384205
0.85,test,forecast/mae,0.5687602758407593
0.9,test,forecast/mse,0.6052980422973633
0.9,test,forecast/rmse,0.7780090245603603
0.9,test,forecast/mae,0.5811536312103271
0.95,test,forecast/mse,0.6264237761497498
0.95,test,forecast/rmse,0.7914693778976858
0.95,test,forecast/mae,0.594097375869751
1.0,test,forecast/mse,0.6491212844848633
1.0,test,forecast/rmse,0.8056806342992633
1.0,test,forecast/mae,0.607548177242279
1.05,test,forecast/mse,0.6734029650688171
1.05,test,forecast/rmse,0.820611336181031
1.05,test,forecast/mae,0.6214717030525208
1.1,test,forecast/mse,0.6992776989936829
1.1,test,forecast/rmse,0.8362282577105864
1.1,test,forecast/mae,0.6358208060264587
1.15,test,forecast/mse,0.7267478704452515
1.15,test,forecast/rmse,0.8524950852909661
1.15,test,forecast/mae,0.6505550146102905
1.2,test,forecast/mse,0.7558179497718811
1.2,test,forecast/rmse,0.8693779096410726
1.2,test,forecast/mae,0.6656447649002075
0.0,val,forecast/mse,0.4289279878139496
0.0,val,forecast/rmse,0.6549259407092909
0.0,val,forecast/mae,0.4610529839992523
0.05,val,forecast/mse,0.40007859468460083
0.05,val,forecast/rmse,0.6325176635356524
0.05,val,forecast/mae,0.4464401602745056
0.1,val,forecast/mse,0.3766061067581177
0.1,val,forecast/rmse,0.6136824152264082
0.1,val,forecast/mae,0.4343051612377167
0.15,val,forecast/mse,0.358236163854599
0.15,val,forecast/rmse,0.5985283317058592
0.15,val,forecast/mae,0.4246906042098999
0.2,val,forecast/mse,0.34473663568496704
0.2,val,forecast/rmse,0.5871427728286938
0.2,val,forecast/mae,0.4176819622516632
0.25,val,forecast/mse,0.33588042855262756
0.25,val,forecast/rmse,0.5795519204977476
0.25,val,forecast/mae,0.4134073555469513
0.3,val,forecast/mse,0.3314080536365509
0.3,val,forecast/rmse,0.5756805135112277
0.3,val,forecast/mae,0.4119146764278412
0.35,val,forecast/mse,0.3311053514480591
0.35,val,forecast/rmse,0.5754175453078043
0.35,val,forecast/mae,0.41319170594215393
0.4,val,forecast/mse,0.33476564288139343
0.4,val,forecast/rmse,0.5785893560042333
0.4,val,forecast/mae,0.41714558005332947
0.45,val,forecast/mse,0.3422301113605499
0.45,val,forecast/rmse,0.5850043686679185
0.45,val,forecast/mae,0.42367297410964966
0.5,val,forecast/mse,0.3533833622932434
0.5,val,forecast/rmse,0.5944605641194741
0.5,val,forecast/mae,0.4326527416706085
0.55,val,forecast/mse,0.3681259751319885
0.55,val,forecast/rmse,0.6067338585673199
0.55,val,forecast/mae,0.4438035190105438
0.6,val,forecast/mse,0.3863796293735504
0.6,val,forecast/rmse,0.6215944251467757
0.6,val,forecast/mae,0.45689135789871216
0.65,val,forecast/mse,0.4080980122089386
0.65,val,forecast/rmse,0.6388254943323244
0.65,val,forecast/mae,0.4717217981815338
0.7,val,forecast/mse,0.43325135111808777
0.7,val,forecast/rmse,0.6582183156963104
0.7,val,forecast/mae,0.48815715312957764
0.75,val,forecast/mse,0.4618101119995117
0.75,val,forecast/rmse,0.6795661204029463
0.75,val,forecast/mae,0.506079375743866
0.8,val,forecast/mse,0.4937346875667572
0.8,val,forecast/rmse,0.7026625702047585
0.8,val,forecast/mae,0.5252978205680847
0.85,val,forecast/mse,0.5289920568466187
0.85,val,forecast/rmse,0.7273184012842097
0.85,val,forecast/mae,0.5456522703170776
0.9,val,forecast/mse,0.5675576329231262
0.9,val,forecast/rmse,0.7533642100094258
0.9,val,forecast/mae,0.5669456720352173
0.95,val,forecast/mse,0.609404981136322
0.95,val,forecast/rmse,0.7806439528596388
0.95,val,forecast/mae,0.5890606641769409
1.0,val,forecast/mse,0.6544976830482483
1.0,val,forecast/rmse,0.8090103108417397
1.0,val,forecast/mae,0.6118717193603516
1.05,val,forecast/mse,0.702778697013855
1.05,val,forecast/rmse,0.8383189709256584
1.05,val,forecast/mae,0.6352189183235168
1.1,val,forecast/mse,0.7541940212249756
1.1,val,forecast/rmse,0.8684434473383834
1.1,val,forecast/mae,0.6590069532394409
1.15,val,forecast/mse,0.8086667060852051
1.15,val,forecast/rmse,0.8992589760937642
1.15,val,forecast/mae,0.6831501126289368
1.2,val,forecast/mse,0.8660907745361328
1.2,val,forecast/rmse,0.9306399811614225
1.2,val,forecast/mae,0.707579493522644
