i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.3261071631220392,1
0,2,0.21688302044923236,2
1,0,0.3261071631220392,1
1,1,1.0,0
1,2,0.26542272653070087,1
2,0,0.21688302044923236,2
2,1,0.26542272653070087,1
2,2,1.0,0
