singular_index,singular_value,p,cumulative_energy
0,2.818761609577527,0.43020340933888745,0.43020340933888745
1,2.095037781667718,0.23765167013333002,0.6678550794722174
2,1.8131827583129776,0.17800832484845694,0.8458634043206744
3,1.3723161055347672,0.10196836893078157,0.947831773251456
4,0.9815771986109062,0.052168226748544204,1.0000000000000002
