merge_scale,metric,value,selected
0.0,forecast/mse,0.04452911764383316,0
0.05,forecast/mse,0.03214195370674133,0
0.1,forecast/mse,0.02524310164153576,0
0.15,forecast/mse,0.022246843203902245,1
0.2,forecast/mse,0.022399185225367546,0
0.25,forecast/mse,0.025400202721357346,0
0.3,forecast/mse,0.03152790665626526,0
0.35,forecast/mse,0.04137931764125824,0
0.4,forecast/mse,0.05582330748438835,0
0.45,forecast/mse,0.07557758688926697,0
0.5,forecast/mse,0.1012946143746376,0
0.55,forecast/mse,0.13392090797424316,0
0.6,forecast/mse,0.17439928650856018,0
0.65,forecast/mse,0.22356654703617096,0
0.7,forecast/mse,0.2821506857872009,0
0.75,forecast/mse,0.35116463899612427,0
0.8,forecast/mse,0.4317963421344757,0
0.85,forecast/mse,0.5251405239105225,0
0.9,forecast/mse,0.6319051384925842,0
0.95,forecast/mse,0.752872884273529,0
1.0,forecast/mse,0.8895885348320007,0
1.05,forecast/mse,1.0435163974761963,0
1.1,forecast/mse,1.2160083055496216,0
1.15,forecast/mse,1.408332347869873,0
1.2,forecast/mse,1.6213685274124146,0
