merge_scale,metric,value,selected
0.0,forecast/mse,0.7366513609886169,0
0.05,forecast/mse,0.7114378213882446,0
0.1,forecast/mse,0.6885364651679993,0
0.15,forecast/mse,0.6690372228622437,0
0.2,forecast/mse,0.6539398431777954,0
0.25,forecast/mse,0.6439745426177979,0
0.3,forecast/mse,0.6396169662475586,1
0.35,forecast/mse,0.641079306602478,0
0.4,forecast/mse,0.6484755277633667,0
0.45,forecast/mse,0.6618154048919678,0
0.5,forecast/mse,0.6812011003494263,0
0.55,forecast/mse,0.7069442272186279,0
0.6,forecast/mse,0.7396172881126404,0
0.65,forecast/mse,0.7799566388130188,0
0.7,forecast/mse,0.8289720416069031,0
0.75,forecast/mse,0.8876345753669739,0
0.8,forecast/mse,0.9567421674728394,0
0.85,forecast/mse,1.036751389503479,0
0.9,forecast/mse,1.1283169984817505,0
0.95,forecast/mse,1.2314509153366089,0
1.0,forecast/mse,1.3455075025558472,0
1.05,forecast/mse,1.4693348407745361,0
1.1,forecast/mse,1.6010243892669678,0
1.15,forecast/mse,1.7383816242218018,0
1.2,forecast/mse,1.8786038160324097,0
