merge_scale,split,metric,value
0.0,test,forecast/mse,0.5077335238456726
0.0,test,forecast/rmse,0.7125542251967022
0.0,test,forecast/mae,0.3997953236103058
0.05,test,forecast/mse,0.4929446876049042
0.05,test,forecast/rmse,0.7021001976961011
0.05,test,forecast/mae,0.3940703272819519
0.1,test,forecast/mse,0.47881215810775757
0.1,test,forecast/rmse,0.6919625409715164
0.1,test,forecast/mae,0.3888520300388336
0.15,test,forecast/mse,0.46546095609664917
0.15,test,forecast/rmse,0.6822469905368943
0.15,test,forecast/mae,0.3842504322528839
0.2,test,forecast/mse,0.45303961634635925
0.2,test,forecast/rmse,0.6730821765181123
0.2,test,forecast/mae,0.3803838789463043
0.25,test,forecast/mse,0.4417159855365753
0.25,test,forecast/rmse,0.6646171721649805
0.25,test,forecast/mae,0.37735965847969055
0.3,test,forecast/mse,0.4316849708557129
0.3,test,forecast/rmse,0.6570273745101591
0.3,test,forecast/mae,0.3753076493740082
0.35,test,forecast/mse,0.42316314578056335
0.35,test,forecast/rmse,0.6505099121309094
0.35,test,forecast/mae,0.37434375286102295
0.4,test,forecast/mse,0.4163864850997925
0.4,test,forecast/rmse,0.6452801601628493
0.4,test,forecast/mae,0.37458398938179016
0.45,test,forecast/mse,0.41160935163497925
0.45,test,forecast/rmse,0.6415678854454758
0.45,test,forecast/mae,0.3761565387248993
0.5,test,forecast/mse,0.40909212827682495
0.5,test,forecast/rmse,0.6396031021475935
0.5,test,forecast/mae,0.3791620433330536
0.55,test,forecast/mse,0.4088206887245178
0.55,test,forecast/rmse,0.6393908731945724
0.55,test,forecast/mae,0.38192421197891235
0.6,test,forecast/mse,0.4117066562175751
0.6,test,forecast/rmse,0.6416437143910747
0.6,test,forecast/mae,0.3896329402923584
0.65,test,forecast/mse,0.417121022939682
0.65,test,forecast/rmse,0.6458490713314389
0.65,test,forecast/mae,0.3970637321472168
0.7,test,forecast/mse,0.4253578186035156
0.7,test,forecast/rmse,0.6521946171224626
0.7,test,forecast/mae,0.40586814284324646
0.75,test,forecast/mse,0.4364026188850403
0.75,test,forecast/rmse,0.6606077647780415
0.75,test,forecast/mae,0.41588374972343445
0.8,test,forecast/mse,0.4501902461051941
0.8,test,forecast/rmse,0.6709621793403814
0.8,test,forecast/mae,0.4269331395626068
0.85,test,forecast/mse,0.4665820300579071
0.85,test,forecast/rmse,0.6830681006004504
0.85,test,forecast/mae,0.4388537108898163
0.9,test,forecast/mse,0.485424667596817
0.9,test,forecast/rmse,0.6967242407127924
0.9,test,forecast/mae,0.4515112638473511
0.95,test,forecast/mse,0.5065837502479553
0.95,test,forecast/rmse,0.7117469706629985
0.95,test,forecast/mae,0.4647764265537262
1.0,test,forecast/mse,0.529967188835144
1.0,test,forecast/rmse,0.7279884537787286
1.0,test,forecast/mae,0.4785756766796112
1.05,test,forecast/mse,0.5553930401802063
1.05,test,forecast/rmse,0.7452469658980212
1.05,test,forecast/mae,0.4927878975868225
1.1,test,forecast/mse,0.5826584100723267
1.1,test,forecast/rmse,0.7633206469579653
1.1,test,forecast/mae,0.507300615310669
1.15,test,forecast/mse,0.6115463972091675
1.15,test,forecast/rmse,0.7820143203350994
1.15,test,forecast/mae,0.5219957232475281
1.2,test,forecast/mse,0.6418272256851196
1.2,test,forecast/rmse,0.8011412020893194
1.2,test,forecast/mae,0.5367529988288879
0.0,val,forecast/mse,0.30679187178611755
0.0,val,forecast/rmse,0.5538879595966296
0.0,val,forecast/mae,0.32439857721328735
0.05,val,forecast/mse,0.29525741934776306
0.05,val,forecast/rmse,0.5433759466039724
0.05,val,forecast/mae,0.3177368938922882
