i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.341005873030008,1
0,2,0.12055033312676249,2
1,0,0.341005873030008,1
1,1,1.0,0
1,2,0.23908324153131544,1
2,0,0.12055033312676249,2
2,1,0.23908324153131544,1
2,2,1.0,0
