singular_index,singular_value,p,cumulative_energy
0,1.7165216091331423,0.5570069585062307,0.5570069585062307
1,1.29640179526041,0.3177176327677233,0.8747245912739541
2,0.8140514963097245,0.12527540872604595,1.0
