parameter,shape,rank,i,j,angle_index,angle_rad
decoder.encoder.layers.1.linear1.weight,256x64,8,0,1,5,1.1327524990524642
decoder.encoder.layers.1.linear1.weight,256x64,8,0,1,6,1.2174073785727086
decoder.encoder.layers.1.linear1.weight,256x64,8,0,1,7,1.545944306210001
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,0,0.5887326482670168
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,1,0.63924131621669
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,2,0.6974405500794912
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,3,0.9659747547173076
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,4,1.098760151406909
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,5,1.2745911705135367
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,6,1.484163466929889
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,7,1.5461379762865834
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,0,0.5458954371584328
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,1,0.6181255592710759
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,2,0.8164963203605464
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,3,0.892328430241781
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,4,1.0044104481056144
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,5,1.132752499052464
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,6,1.2174073785727084
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,7,1.545944306210001
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,0,0.5254887493834124
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,1,0.6455107132705152
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,2,0.7406202201647677
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,3,0.7908852535432933
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,4,1.0502452490165055
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,5,1.2215658535402256
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,6,1.3387404638105505
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,7,1.5604193368853523
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,0,0.5887326482670165
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,1,0.63924131621669
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,2,0.6974405500794912
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,3,0.9659747547173078
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,4,1.098760151406909
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,5,1.2745911705135367
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,6,1.484163466929889
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,7,1.5461379762865834
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,0,0.5254887493834117
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,1,0.6455107132705152
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,2,0.7406202201647677
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,3,0.7908852535432938
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,4,1.0502452490165057
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,5,1.2215658535402258
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,6,1.3387404638105502
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,7,1.5604193368853523
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,0,0.22312853727586893
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,1,0.263792233782133
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,2,0.30437893543327
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,3,0.33787488445317954
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,4,0.3980836290678343
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,5,0.47865798630340645
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,6,0.837994363002279
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,7,1.009149394116782
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,0,0.2686360127485916
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,1,0.35392766513510043
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,2,0.39274728699817435
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,3,0.4951248548609863
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,4,0.738480648348083
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,5,0.8588359704541102
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,6,0.9599560964007113
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,7,1.2155146670177035
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,0,0.22312853727586993
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,1,0.2637922337821343
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,2,0.30437893543327
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,3,0.33787488445318087
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,4,0.3980836290678346
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,5,0.47865798630340695
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,6,0.8379943630022796
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,7,1.009149394116782
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,0,0.17791483164049887
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,1,0.30035149707321507
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,2,0.3744279760825726
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,3,0.4265153164177932
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,4,0.6256453281454605
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,5,0.7039493761557722
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,6,0.9674638849056896
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,7,1.3193819666492028
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,0,0.2686360127485899
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,1,0.3539276651351014
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,2,0.39274728699817346
