merge_scale,split,metric,value
0.0,test,forecast/mse,0.5130449533462524
0.0,test,forecast/rmse,0.716271563965967
0.0,test,forecast/mae,0.4003831148147583
0.05,test,forecast/mse,0.4828912317752838
0.05,test,forecast/rmse,0.694903757203315
0.05,test,forecast/mae,0.388114333152771
0.1,test,forecast/mse,0.45569682121276855
0.1,test,forecast/rmse,0.6750531988019675
0.1,test,forecast/mae,0.3779394328594208
0.15,test,forecast/mse,0.43208569288253784
0.15,test,forecast/rmse,0.6573322545581783
0.15,test,forecast/mae,0.37022674083709717
0.2,test,forecast/mse,0.41278815269470215
0.2,test,forecast/rmse,0.6424859163395741
0.2,test,forecast/mae,0.3655835688114166
0.25,test,forecast/mse,0.398637056350708
0.25,test,forecast/rmse,0.6313771110443488
0.25,test,forecast/mae,0.36455515027046204
0.3,test,forecast/mse,0.3994193375110626
0.3,test,forecast/rmse,0.6319963113112786
0.3,test,forecast/mae,0.3588622808456421
0.35,test,forecast/mse,0.38949379324913025
0.35,test,forecast/rmse,0.6240943784790328
0.35,test,forecast/mae,0.3749137222766876
0.4,test,forecast/mse,0.3964080512523651
0.4,test,forecast/rmse,0.6296094434269273
0.4,test,forecast/mae,0.38722673058509827
0.45,test,forecast/mse,0.41214996576309204
0.45,test,forecast/rmse,0.6419890698159059
0.45,test,forecast/mae,0.40465274453163147
0.5,test,forecast/mse,0.4374234676361084
0.5,test,forecast/rmse,0.6613799722066797
0.5,test,forecast/mae,0.42732396721839905
0.55,test,forecast/mse,0.4726587235927582
0.55,test,forecast/rmse,0.6875017989741977
0.55,test,forecast/mae,0.4544380307197571
0.6,test,forecast/mse,0.5179527401924133
0.6,test,forecast/rmse,0.719689335889044
0.6,test,forecast/mae,0.48490995168685913
0.65,test,forecast/mse,0.5730781555175781
0.65,test,forecast/rmse,0.7570192570321961
0.65,test,forecast/mae,0.5180168747901917
0.7,test,forecast/mse,0.6374498605728149
0.7,test,forecast/rmse,0.7984045719889228
0.7,test,forecast/mae,0.5530837774276733
0.75,test,forecast/mse,0.7101967930793762
0.75,test,forecast/rmse,0.8427317444355447
0.75,test,forecast/mae,0.5894356966018677
0.8,test,forecast/mse,0.7902565598487854
0.8,test,forecast/rmse,0.8889637562065089
0.8,test,forecast/mae,0.6264836192131042
0.85,test,forecast/mse,0.876501202583313
0.85,test,forecast/rmse,0.9362164293491719
0.85,test,forecast/mae,0.6637827157974243
0.9,test,forecast/mse,0.9677067995071411
0.9,test,forecast/rmse,0.9837208951258183
0.9,test,forecast/mae,0.7009775042533875
0.95,test,forecast/mse,1.0627516508102417
0.95,test,forecast/rmse,1.0308984677504578
0.95,test,forecast/mae,0.7377839684486389
1.0,test,forecast/mse,1.160628080368042
1.0,test,forecast/rmse,1.0773245009596886
1.0,test,forecast/mae,0.7739807963371277
1.05,test,forecast/mse,1.2604475021362305
1.05,test,forecast/rmse,1.1226965316309794
1.05,test,forecast/mae,0.8094238638877869
1.1,test,forecast/mse,1.36143159866333
1.1,test,forecast/rmse,1.1668040103904898
1.1,test,forecast/mae,0.8440051674842834
1.15,test,forecast/mse,1.4628078937530518
1.15,test,forecast/rmse,1.209465953945398
1.15,test,forecast/mae,0.8776323199272156
1.2,test,forecast/mse,1.5640500783920288
1.2,test,forecast/rmse,1.2506198776574875
1.2,test,forecast/mae,0.9102962613105774
0.0,val,forecast/mse,0.42374178767204285
0.0,val,forecast/rmse,0.6509545204329124
0.0,val,forecast/mae,0.3471101224422455
0.05,val,forecast/mse,0.396772563457489
0.05,val,forecast/rmse,0.6298988517670825
0.05,val,forecast/mae,0.33023175597190857
0.1,val,forecast/mse,0.3742353618144989
0.1,val,forecast/rmse,0.6117477926519219
0.1,val,forecast/mae,0.31606340408325195
0.15,val,forecast/mse,0.35642996430397034
0.15,val,forecast/rmse,0.5970175577853388
0.15,val,forecast/mae,0.3050256073474884
0.2,val,forecast/mse,0.34347864985466003
0.2,val,forecast/rmse,0.5860705161110393
0.2,val,forecast/mae,0.2975485622882843
0.25,val,forecast/mse,0.335311621427536
0.25,val,forecast/rmse,0.5790609824772656
0.25,val,forecast/mae,0.294059157371521
0.3,val,forecast/mse,0.33175379037857056
0.3,val,forecast/rmse,0.5759807204920756
0.3,val,forecast/mae,0.29459017515182495
0.35,val,forecast/mse,0.33262643218040466
0.35,val,forecast/rmse,0.5767377499179368
0.35,val,forecast/mae,0.29895052313804626
0.4,val,forecast/mse,0.337820827960968
0.4,val,forecast/rmse,0.58122356108555
0.4,val,forecast/mae,0.3070163130760193
