merge_scale,metric,value,selected
0.0,forecast/mse,0.42374178767204285,0
0.05,forecast/mse,0.396772563457489,0
0.1,forecast/mse,0.3742353618144989,0
0.15,forecast/mse,0.35642996430397034,0
0.2,forecast/mse,0.34347864985466003,0
0.25,forecast/mse,0.335311621427536,0
0.3,forecast/mse,0.33175379037857056,1
0.35,forecast/mse,0.33262643218040466,0
0.4,forecast/mse,0.337820827960968,0
0.45,forecast/mse,0.34731021523475647,0
0.5,forecast/mse,0.36111757159233093,0
0.55,forecast/mse,0.3792891502380371,0
0.6,forecast/mse,0.4019397497177124,0
0.65,forecast/mse,0.42922070622444153,0
0.7,forecast/mse,0.46129244565963745,0
0.75,forecast/mse,0.49834784865379333,0
0.8,forecast/mse,0.5405694246292114,0
0.85,forecast/mse,0.5881161689758301,0
0.9,forecast/mse,0.6411047577857971,0
0.95,forecast/mse,0.6995070576667786,0
1.0,forecast/mse,0.7632027268409729,0
1.05,forecast/mse,0.8320338129997253,0
1.1,forecast/mse,0.9057738780975342,0
1.15,forecast/mse,0.9842554330825806,0
1.2,forecast/mse,1.067570686340332,0
