merge_scale,column,block,metric,value,n_windows,eval_seed
0.0,test,test,forecast/mse,0.6554172039031982,3365,8
0.0,test,test,forecast/rmse,0.8095784112136379,3365,8
0.0,test,test,forecast/mae,0.5792372822761536,3365,8
0.0,val_0,val,forecast/mse,0.24623717367649078,89,8
0.0,val_0,val,forecast/rmse,0.4962229072468247,89,8
0.0,val_0,val,forecast/mae,0.3800354599952698,89,8
0.0,val_1,val,forecast/mse,0.5844703316688538,89,8
0.0,val_1,val,forecast/rmse,0.7645065936071799,89,8
0.0,val_1,val,forecast/mae,0.5714549422264099,89,8
0.0,val_2,val,forecast/mse,0.6329466700553894,89,8
0.0,val_2,val,forecast/rmse,0.7955794555262155,89,8
0.0,val_2,val,forecast/mae,0.5797874927520752,89,8
0.0,val_3,val,forecast/mse,0.3178464472293854,89,8
0.0,val_3,val,forecast/rmse,0.5637787218664654,89,8
0.0,val_3,val,forecast/mae,0.40976670384407043,89,8
0.0,val_4,val,forecast/mse,0.30674728751182556,89,8
0.0,val_4,val,forecast/rmse,0.5538477114801735,89,8
0.0,val_4,val,forecast/mae,0.4304977357387543,89,8
0.0,val_base,val,forecast/mse,0.3255240023136139,926,8
0.0,val_base,val,forecast/rmse,0.5705471078829634,926,8
0.0,val_base,val,forecast/mae,0.40459880232810974,926,8
0.05,test,test,forecast/mse,0.570210337638855,3365,8
0.05,test,test,forecast/rmse,0.7551227301828856,3365,8
0.05,test,test,forecast/mae,0.5372521877288818,3365,8
0.05,val_0,val,forecast/mse,0.22777943313121796,89,8
0.05,val_0,val,forecast/rmse,0.4772624363295502,89,8
0.05,val_0,val,forecast/mae,0.36472710967063904,89,8
0.05,val_1,val,forecast/mse,0.5372592210769653,89,8
0.05,val_1,val,forecast/rmse,0.7329796866741706,89,8
0.05,val_1,val,forecast/mae,0.5448583364486694,89,8
0.05,val_2,val,forecast/mse,0.6055126786231995,89,8
0.05,val_2,val,forecast/rmse,0.7781469518177139,89,8
0.05,val_2,val,forecast/mae,0.5683991312980652,89,8
0.05,val_3,val,forecast/mse,0.2903521656990051,89,8
0.05,val_3,val,forecast/rmse,0.538843359149025,89,8
0.05,val_3,val,forecast/mae,0.3849409818649292,89,8
0.05,val_4,val,forecast/mse,0.2764238119125366,89,8
0.05,val_4,val,forecast/rmse,0.5257602228321734,89,8
0.05,val_4,val,forecast/mae,0.4032660722732544,89,8
0.05,val_base,val,forecast/mse,0.31967222690582275,926,8
0.05,val_base,val,forecast/rmse,0.5653956375015842,926,8
0.05,val_base,val,forecast/mae,0.4038119614124298,926,8
0.1,test,test,forecast/mse,0.5063981413841248,3365,8
0.1,test,test,forecast/rmse,0.7116165690764408,3365,8
0.1,test,test,forecast/mae,0.5049068927764893,3365,8
0.1,val_0,val,forecast/mse,0.21237431466579437,89,8
0.1,val_0,val,forecast/rmse,0.4608408778155366,89,8
0.1,val_0,val,forecast/mae,0.351238876581192,89,8
0.1,val_1,val,forecast/mse,0.5048778653144836,89,8
0.1,val_1,val,forecast/rmse,0.7105475813163279,89,8
0.1,val_1,val,forecast/mae,0.5277564525604248,89,8
0.1,val_2,val,forecast/mse,0.5802886486053467,89,8
0.1,val_2,val,forecast/rmse,0.7617667941078469,89,8
0.1,val_2,val,forecast/mae,0.5579723119735718,89,8
0.1,val_3,val,forecast/mse,0.27246326208114624,89,8
0.1,val_3,val,forecast/rmse,0.5219801357150924,89,8
0.1,val_3,val,forecast/mae,0.3689490258693695,89,8
0.1,val_4,val,forecast/mse,0.26008743047714233,89,8
0.1,val_4,val,forecast/rmse,0.509987676789491,89,8
0.1,val_4,val,forecast/mae,0.3859574794769287,89,8
0.1,val_base,val,forecast/mse,0.31725436449050903,926,8
0.1,val_base,val,forecast/rmse,0.5632533750369446,926,8
0.1,val_base,val,forecast/mae,0.4055921137332916,926,8
0.15,test,test,forecast/mse,0.4628419876098633,3365,8
0.15,test,test,forecast/rmse,0.6803249132656126,3365,8
0.15,test,test,forecast/mae,0.48330336809158325,3365,8
0.15,val_0,val,forecast/mse,0.2003122717142105,89,8
0.15,val_0,val,forecast/rmse,0.4475625897170255,89,8
0.15,val_0,val,forecast/mae,0.3398934602737427,89,8
0.15,val_1,val,forecast/mse,0.482622355222702,89,8
0.15,val_1,val,forecast/rmse,0.6947102671061527,89,8
0.15,val_1,val,forecast/mae,0.5172368884086609,89,8
0.15,val_2,val,forecast/mse,0.5575845241546631,89,8
0.15,val_2,val,forecast/rmse,0.746715825568645,89,8
0.15,val_2,val,forecast/mae,0.5486831665039062,89,8
0.15,val_3,val,forecast/mse,0.26189354062080383,89,8
0.15,val_3,val,forecast/rmse,0.5117553523128057,89,8
0.15,val_3,val,forecast/mae,0.36035674810409546,89,8
0.15,val_4,val,forecast/mse,0.2542852759361267,89,8
0.15,val_4,val,forecast/rmse,0.5042670680662448,89,8
0.15,val_4,val,forecast/mae,0.3789542019367218,89,8
0.15,val_base,val,forecast/mse,0.31798800826072693,926,8
0.15,val_base,val,forecast/rmse,0.56390425451554,926,8
0.15,val_base,val,forecast/mae,0.40958017110824585,926,8
0.2,test,test,forecast/mse,0.43685728311538696,3365,8
0.2,test,test,forecast/rmse,0.660951800901841,3365,8
0.2,test,test,forecast/mae,0.47214430570602417,3365,8
0.2,val_0,val,forecast/mse,0.19185441732406616,89,8
0.2,val_0,val,forecast/rmse,0.43801189176101846,89,8
0.2,val_0,val,forecast/mae,0.33116647601127625,89,8
0.2,val_1,val,forecast/mse,0.46720775961875916,89,8
0.2,val_1,val,forecast/rmse,0.6835259758185925,89,8
0.2,val_1,val,forecast/mae,0.5109155178070068,89,8
0.2,val_2,val,forecast/mse,0.5376172661781311,89,8
0.2,val_2,val,forecast/rmse,0.7332238854389095,89,8
0.2,val_2,val,forecast/mae,0.5408684611320496,89,8
0.2,val_3,val,forecast/mse,0.2566269040107727,89,8
0.2,val_3,val,forecast/rmse,0.5065835607387716,89,8
0.2,val_3,val,forecast/mae,0.35713261365890503,89,8
0.2,val_4,val,forecast/mse,0.2551843225955963,89,8
0.2,val_4,val,forecast/rmse,0.5051577205146887,89,8
0.2,val_4,val,forecast/mae,0.38004517555236816,89,8
0.2,val_base,val,forecast/mse,0.3215744197368622,926,8
0.2,val_base,val,forecast/rmse,0.5670753210437413,926,8
0.2,val_base,val,forecast/mae,0.41545066237449646,926,8
0.25,test,test,forecast/mse,0.4247951805591583,3365,8
0.25,test,test,forecast/rmse,0.6517631322491004,3365,8
0.25,test,test,forecast/mae,0.46960073709487915,3365,8
0.25,val_0,val,forecast/mse,0.18712468445301056,89,8
0.25,val_0,val,forecast/rmse,0.4325791077398567,89,8
0.25,val_0,val,forecast/mae,0.32565468549728394,89,8
0.25,val_1,val,forecast/mse,0.45629173517227173,89,8
0.25,val_1,val,forecast/rmse,0.6754936973593993,89,8
0.25,val_1,val,forecast/mae,0.5070831775665283,89,8
0.25,val_2,val,forecast/mse,0.5206047892570496,89,8
0.25,val_2,val,forecast/rmse,0.7215294791323842,89,8
0.25,val_2,val,forecast/mae,0.5345399379730225,89,8
0.25,val_3,val,forecast/mse,0.2549973130226135,89,8
0.25,val_3,val,forecast/rmse,0.504972586407038,89,8
0.25,val_3,val,forecast/mae,0.3573792278766632,89,8
0.25,val_4,val,forecast/mse,0.2604488432407379,89,8
0.25,val_4,val,forecast/rmse,0.5103418885813097,89,8
0.25,val_4,val,forecast/mae,0.38579875230789185,89,8
0.25,val_base,val,forecast/mse,0.32773566246032715,926,8
0.25,val_base,val,forecast/rmse,0.5724820193336444,926,8
0.25,val_base,val,forecast/mae,0.42290228605270386,926,8
0.3,test,test,forecast/mse,0.42287346720695496,3365,8
0.3,test,test,forecast/rmse,0.6502872190093812,3365,8
0.3,test,test,forecast/mae,0.47301629185676575,3365,8
0.3,val_0,val,forecast/mse,0.18625302612781525,89,8
0.3,val_0,val,forecast/rmse,0.431570418504113,89,8
0.3,val_0,val,forecast/mae,0.32375797629356384,89,8
0.3,val_1,val,forecast/mse,0.44865041971206665,89,8
0.3,val_1,val,forecast/rmse,0.6698137201581248,89,8
0.3,val_1,val,forecast/mae,0.5049580335617065,89,8
0.3,val_2,val,forecast/mse,0.506712019443512,89,8
0.3,val_2,val,forecast/rmse,0.7118370736646918,89,8
0.3,val_2,val,forecast/mae,0.5296304225921631,89,8
0.3,val_3,val,forecast/mse,0.2557467222213745,89,8
0.3,val_3,val,forecast/rmse,0.5057140716070441,89,8
0.3,val_3,val,forecast/mae,0.3595053553581238,89,8
0.3,val_4,val,forecast/mse,0.26851609349250793,89,8
0.3,val_4,val,forecast/rmse,0.5181853852556129,89,8
0.3,val_4,val,forecast/mae,0.3943546414375305,89,8
0.3,val_base,val,forecast/mse,0.33622270822525024,926,8
0.3,val_base,val,forecast/rmse,0.5798471421204473,926,8
0.3,val_base,val,forecast/mae,0.4317046105861664,926,8
0.35,test,test,forecast/mse,0.4278313219547272,3365,8
0.35,test,test,forecast/rmse,0.6540881606899235,3365,8
