i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.5424214407598388,1
0,2,0.2474476737999904,2
1,0,0.5424214407598388,1
1,1,1.0,0
1,2,0.3708304920405245,1
2,0,0.2474476737999904,2
2,1,0.3708304920405245,1
2,2,1.0,0
