merge_scale,metric,value,selected
0.0,forecast/mse,0.4730073809623718,0
0.05,forecast/mse,0.18071964383125305,0
0.1,forecast/mse,0.075864776968956,0
0.15,forecast/mse,0.04427756369113922,0
0.2,forecast/mse,0.036718033254146576,1
0.25,forecast/mse,0.03697722777724266,0
0.3,forecast/mse,0.041825130581855774,0
0.35,forecast/mse,0.05134205520153046,0
0.4,forecast/mse,0.0650690570473671,0
0.45,forecast/mse,0.0845235213637352,0
0.5,forecast/mse,0.10885222256183624,0
0.55,forecast/mse,0.13628911972045898,0
0.6,forecast/mse,0.16627314686775208,0
0.65,forecast/mse,0.19760416448116302,0
0.7,forecast/mse,0.23067234456539154,0
0.75,forecast/mse,0.2653799057006836,0
0.8,forecast/mse,0.30119240283966064,0
0.85,forecast/mse,0.3377212584018707,0
0.9,forecast/mse,0.3752719461917877,0
0.95,forecast/mse,0.4129088819026947,0
1.0,forecast/mse,0.4503631591796875,0
1.05,forecast/mse,0.4871036410331726,0
1.1,forecast/mse,0.5225871801376343,0
1.15,forecast/mse,0.5565556883811951,0
1.2,forecast/mse,0.5886121988296509,0
