merge_scale,metric,value,selected
0.0,forecast/mse,0.37449511885643005,0
0.1,forecast/mse,0.34208741784095764,0
0.2,forecast/mse,0.32335230708122253,0
0.3,forecast/mse,0.316761314868927,1
0.4,forecast/mse,0.3208054006099701,0
0.5,forecast/mse,0.3347187340259552,0
0.6,forecast/mse,0.35825783014297485,0
0.7,forecast/mse,0.39099249243736267,0
0.8,forecast/mse,0.43203166127204895,0
0.9,forecast/mse,0.48046937584877014,0
1.0,forecast/mse,0.5354169607162476,0
1.1,forecast/mse,0.5958655476570129,0
1.2,forecast/mse,0.6609594225883484,0
1.3,forecast/mse,0.7299330830574036,0
1.4,forecast/mse,0.8023867607116699,0
1.5,forecast/mse,0.8782949447631836,0
