merge_scale,metric,value,selected
0.0,forecast/mse,0.12901470065116882,0
0.05,forecast/mse,0.09300078451633453,0
0.1,forecast/mse,0.06386972218751907,0
0.15,forecast/mse,0.04501749947667122,0
0.2,forecast/mse,0.03779316693544388,1
0.25,forecast/mse,0.03960082307457924,0
0.3,forecast/mse,0.048913076519966125,0
0.35,forecast/mse,0.06561990827322006,0
0.4,forecast/mse,0.09369184076786041,0
0.45,forecast/mse,0.12875977158546448,0
0.5,forecast/mse,0.16684819757938385,0
0.55,forecast/mse,0.20490583777427673,0
0.6,forecast/mse,0.24480774998664856,0
0.65,forecast/mse,0.28796204924583435,0
0.7,forecast/mse,0.33636558055877686,0
0.75,forecast/mse,0.3911586403846741,0
0.8,forecast/mse,0.45438531041145325,0
0.85,forecast/mse,0.5262805223464966,0
0.9,forecast/mse,0.6065225601196289,0
0.95,forecast/mse,0.6952420473098755,0
1.0,forecast/mse,0.7941756248474121,0
1.05,forecast/mse,0.9037522673606873,0
1.1,forecast/mse,1.026327133178711,0
1.15,forecast/mse,1.163096308708191,0
1.2,forecast/mse,1.3146947622299194,0
