merge_scale,metric,value,selected
0.0,forecast/mse,0.5588592886924744,0
0.05,forecast/mse,0.5198266506195068,0
0.1,forecast/mse,0.47776347398757935,0
0.15,forecast/mse,0.4332346022129059,0
0.2,forecast/mse,0.387442409992218,0
0.25,forecast/mse,0.34261348843574524,0
0.3,forecast/mse,0.30242234468460083,0
0.35,forecast/mse,0.2708098292350769,0
0.4,forecast/mse,0.25069761276245117,0
0.45,forecast/mse,0.24228429794311523,1
0.5,forecast/mse,0.24351775646209717,0
0.55,forecast/mse,0.2515517771244049,0
0.6,forecast/mse,0.26397058367729187,0
0.65,forecast/mse,0.2789965569972992,0
0.7,forecast/mse,0.2953900396823883,0
0.75,forecast/mse,0.31249362230300903,0
0.8,forecast/mse,0.3299652636051178,0
0.85,forecast/mse,0.347648024559021,0
0.9,forecast/mse,0.3655198812484741,0
0.95,forecast/mse,0.3836207985877991,0
1.0,forecast/mse,0.4019922614097595,0
1.05,forecast/mse,0.420666366815567,0
1.1,forecast/mse,0.4396619200706482,0
1.15,forecast/mse,0.45899781584739685,0
1.2,forecast/mse,0.4786800742149353,0
