merge_scale,metric,value,selected
0.0,forecast/mse,0.5852277874946594,0
0.05,forecast/mse,0.505294919013977,0
0.1,forecast/mse,0.4225907623767853,0
0.15,forecast/mse,0.3438854515552521,0
0.2,forecast/mse,0.2759677767753601,0
0.25,forecast/mse,0.22557784616947174,0
0.3,forecast/mse,0.1983238011598587,0
0.35,forecast/mse,0.19475452601909637,1
0.4,forecast/mse,0.20731264352798462,0
0.45,forecast/mse,0.22619295120239258,0
0.5,forecast/mse,0.2445339858531952,0
0.55,forecast/mse,0.2598645091056824,0
0.6,forecast/mse,0.27201223373413086,0
0.65,forecast/mse,0.2805224657058716,0
0.7,forecast/mse,0.286233514547348,0
0.75,forecast/mse,0.29111868143081665,0
0.8,forecast/mse,0.2975253164768219,0
0.85,forecast/mse,0.30760395526885986,0
0.9,forecast/mse,0.32279640436172485,0
0.95,forecast/mse,0.3440716862678528,0
1.0,forecast/mse,0.37226587533950806,0
1.05,forecast/mse,0.4081203043460846,0
1.1,forecast/mse,0.4521416127681732,0
1.15,forecast/mse,0.5047126412391663,0
1.2,forecast/mse,0.5661728978157043,0
