model,column,block,metric,value,ratio_to_base,n_windows,eval_seed
base,val_base,val,forecast/mae,0.3122069239616394,1.0,711,124
ft_0,val_base,val,forecast/mae,0.26656872034072876,0.8538206550905381,711,124
ft_1,val_base,val,forecast/mae,0.31874963641166687,1.0209563335976217,711,124
merged,val_base,val,forecast/mae,0.2644583582878113,0.8470611571712133,711,124
base,val_base,val,forecast/mse,0.146956667304039,1.0,711,124
ft_0,val_base,val,forecast/mse,0.09945663809776306,0.6767752693519987,711,124
ft_1,val_base,val,forecast/mse,0.1404709368944168,0.9558663752478556,711,124
merged,val_base,val,forecast/mse,0.09850979596376419,0.6703322671298543,711,124
base,val_base,val,forecast/rmse,0.3833492758621555,1.0,711,124
ft_0,val_base,val,forecast/rmse,0.3153674651858734,0.822663521345148,711,124
ft_1,val_base,val,forecast/rmse,0.374794526233264,0.9776841899344878,711,124
merged,val_base,val,forecast/rmse,0.31386270240945197,0.8187382164830553,711,124
base,val_0,val,forecast/mae,0.5892744660377502,1.0,332,124
ft_0,val_0,val,forecast/mae,0.17991609871387482,0.30531799540479154,332,124
ft_1,val_0,val,forecast/mae,0.2315770983695984,0.3929868197526194,332,124
merged,val_0,val,forecast/mae,0.19120875000953674,0.32448164824655323,332,124
base,val_0,val,forecast/mse,0.4585672914981842,1.0,332,124
ft_0,val_0,val,forecast/mse,0.07735689729452133,0.16869257517645617,332,124
ft_1,val_0,val,forecast/mse,0.08849050104618073,0.19297168090003455,332,124
merged,val_0,val,forecast/mse,0.05507182702422142,0.12009541030346141,332,124
base,val_0,val,forecast/rmse,0.6771759678976981,1.0,332,124
ft_0,val_0,val,forecast/rmse,0.27813107933943904,0.41072201691223736,332,124
ft_1,val_0,val,forecast/rmse,0.2974735299924696,0.43928542076881466,332,124
merged,val_0,val,forecast/rmse,0.23467387375722382,0.3465478470622223,332,124
base,val_1,val,forecast/mae,1.172512173652649,1.0,332,124
ft_0,val_1,val,forecast/mae,1.0905169248580933,0.9300687441571533,332,124
ft_1,val_1,val,forecast/mae,0.2645256519317627,0.22560588953861654,332,124
merged,val_1,val,forecast/mae,0.4651762843132019,0.3967347160789549,332,124
base,val_1,val,forecast/mse,1.735325574874878,1.0,332,124
ft_0,val_1,val,forecast/mse,1.3328173160552979,0.7680502928975722,332,124
ft_1,val_1,val,forecast/mse,0.1067633107304573,0.06152350445140835,332,124
merged,val_1,val,forecast/mse,0.27387282252311707,0.15782215538595062,332,124
base,val_1,val,forecast/rmse,1.3173175679671467,1.0,332,124
ft_0,val_1,val,forecast/rmse,1.154477074720541,0.8763847858661011,332,124
ft_1,val_1,val,forecast/rmse,0.3267465542748038,0.2480393203736221,332,124
merged,val_1,val,forecast/rmse,0.5233285989921792,0.3972683669585972,332,124
base,test,test,forecast/mae,0.6949652433395386,1.0,1470,124
ft_0,test,test,forecast/mae,0.6759005784988403,0.9725674556772276,1470,124
ft_1,test,test,forecast/mae,0.3935033977031708,0.5662202555803458,1470,124
merged,test,test,forecast/mae,0.42696619033813477,0.6143705666292325,1470,124
standard,test,test,forecast/mae,0.5050237774848938,0.7266892586715373,1470,124
base,test,test,forecast/mse,0.7597487568855286,1.0,1470,124
ft_0,test,test,forecast/mse,0.6806893348693848,0.8959400442585315,1470,124
ft_1,test,test,forecast/mse,0.2254173308610916,0.29669983506804903,1470,124
merged,test,test,forecast/mse,0.260955810546875,0.3434764561071776,1470,124
standard,test,test,forecast/mse,0.39490312337875366,0.5197812037200263,1470,124
base,test,test,forecast/rmse,0.8716356789883768,1.0,1470,124
ft_0,test,test,forecast/rmse,0.8250389899085889,0.9465410948598753,1470,124
ft_1,test,test,forecast/rmse,0.47478135058265675,0.5447016018592648,1470,124
merged,test,test,forecast/rmse,0.5108383409131259,0.5860686445350728,1470,124
standard,test,test,forecast/rmse,0.6284131788709986,0.7209585312069109,1470,124
