segment,tau_norm,tau_over_base,base_norm
0,0.6358988321740389,0.005760908689246677,110.38168915279093
1,0.5963397157673408,0.005402523918091923,110.38168915279093
2,0.8239550939559597,0.0074645994302137975,110.38168915279093
