segment,tau_norm,tau_over_base,base_norm
0,5.479162729178603,0.05781617270204957,94.76868621890581
1,5.930676194497451,0.06258054670926012,94.76868621890581
2,4.870691671927044,0.051395580821667744,94.76868621890581
