singular_index,singular_value,p,cumulative_energy
0,6.646121235473346,0.4967614647175114,0.4967614647175114
1,4.81220996180638,0.26043569996718013,0.7571971646846916
2,4.6464491288135115,0.24280283531530847,1.0
