merge_scale,metric,value,selected
0.0,forecast/mse,0.41293787956237793,0
0.1,forecast/mse,0.36219561100006104,0
0.2,forecast/mse,0.3317680358886719,0
0.3,forecast/mse,0.3194383680820465,1
0.4,forecast/mse,0.3231706917285919,0
0.5,forecast/mse,0.34156933426856995,0
0.6,forecast/mse,0.3736412227153778,0
0.7,forecast/mse,0.41840383410453796,0
0.8,forecast/mse,0.47475773096084595,0
0.9,forecast/mse,0.5417855978012085,0
1.0,forecast/mse,0.6189742088317871,0
1.1,forecast/mse,0.7061554193496704,0
1.2,forecast/mse,0.8031408786773682,0
1.3,forecast/mse,0.9095590114593506,0
1.4,forecast/mse,1.025019884109497,0
1.5,forecast/mse,1.14909827709198,0
