step,lambda_star,one_over_t,weight,one_over_n,max_dev_from_uniform,fisher_batches,fisher_seed,seed
0,1.0,1.0,0.11613077573649806,0.3333333333333333,1.1975116450089827,256,0,42
1,0.8631557470308244,0.5,0.7325038816696609,0.3333333333333333,1.1975116450089827,256,0,42
2,0.15136534259384102,0.3333333333333333,0.15136534259384102,0.3333333333333333,1.1975116450089827,256,0,42
