step,lambda_star,one_over_t,weight,one_over_n,max_dev_from_uniform,fisher_batches,fisher_seed,seed
0,1.0,1.0,0.6571283903839986,0.5,0.3428716096160014,256,0,42
1,0.6714358048080007,0.5,1.3428716096160014,0.5,0.3428716096160014,256,0,42
