merge_scale,metric,value,selected
0.0,forecast/mse,0.46740391850471497,0
0.05,forecast/mse,0.41627299785614014,0
0.1,forecast/mse,0.3736964762210846,0
0.15,forecast/mse,0.3374210596084595,0
0.2,forecast/mse,0.306807279586792,0
0.25,forecast/mse,0.2829204797744751,0
0.3,forecast/mse,0.2667769491672516,0
0.35,forecast/mse,0.25841856002807617,0
0.4,forecast/mse,0.2569681704044342,1
0.45,forecast/mse,0.26126426458358765,0
0.5,forecast/mse,0.2699654996395111,0
0.55,forecast/mse,0.2819783687591553,0
0.6,forecast/mse,0.2964208424091339,0
0.65,forecast/mse,0.31272169947624207,0
0.7,forecast/mse,0.33041250705718994,0
0.75,forecast/mse,0.3490385115146637,0
0.8,forecast/mse,0.36822500824928284,0
0.85,forecast/mse,0.3877907395362854,0
0.9,forecast/mse,0.40775206685066223,0
0.95,forecast/mse,0.42834991216659546,0
1.0,forecast/mse,0.44990891218185425,0
1.05,forecast/mse,0.472951740026474,0
1.1,forecast/mse,0.4981609582901001,0
1.15,forecast/mse,0.5263407230377197,0
1.2,forecast/mse,0.5582064390182495,0
