model,column,block,metric,value,ratio_to_base,n_windows,eval_seed
ft_2,test,test,forecast/mae,0.3743540644645691,0.9068342720116295,57319,43
merged,test,test,forecast/mae,0.3632585406303406,0.8799565051221702,57319,43
standard,test,test,forecast/mae,0.32416224479675293,0.7852497439672949,57319,43
base,test,test,forecast/mse,0.5120892524719238,1.0,57319,43
ft_0,test,test,forecast/mse,0.46277087926864624,0.9036918408945098,57319,43
ft_1,test,test,forecast/mse,0.43048349022865295,0.8406415251846258,57319,43
ft_2,test,test,forecast/mse,0.40219640731811523,0.7854029456323462,57319,43
merged,test,test,forecast/mse,0.38101324439048767,0.7440367915383606,57319,43
standard,test,test,forecast/mse,0.29462283849716187,0.5753349383432238,57319,43
base,test,test,forecast/rmse,0.715604117142938,1.0,57319,43
ft_0,test,test,forecast/rmse,0.6802726506840079,0.9506270777200225,57319,43
ft_1,test,test,forecast/rmse,0.6561124067022761,0.9168650528756268,57319,43
ft_2,test,test,forecast/rmse,0.6341895673362304,0.8862296235357664,57319,43
merged,test,test,forecast/rmse,0.6172627028992499,0.8625756729344739,57319,43
standard,test,test,forecast/rmse,0.5427917082059764,0.7585083640562073,57319,43
