step,lambda_star,one_over_t,weight,one_over_n,max_dev_from_uniform,fisher_batches,fisher_seed,seed
0,1.0,1.0,1.0910344558833582,0.2,0.2716671108950647,256,0,123
1,0.41051334732302525,0.5,0.7597868492789493,0.2,0.2716671108950647,256,0,123
2,0.3802428341503799,0.3333333333333333,1.1355440120099942,0.2,0.2716671108950647,256,0,123
3,0.29865134481191546,0.25,1.2716671108950648,0.2,0.2716671108950647,256,0,123
4,0.1483935143865267,0.2,0.7419675719326335,0.2,0.2716671108950647,256,0,123
