parameter,i,j,cosine
patch_embedding.bias,1,0,0.6901393420695308
patch_embedding.bias,1,2,0.5589290842948071
patch_embedding.bias,2,0,0.5769336421140357
patch_embedding.bias,2,1,0.5589290842948071
patch_embedding.weight,0,1,0.3229197731720818
patch_embedding.weight,0,2,0.1743393673750766
patch_embedding.weight,1,0,0.3229197731720818
patch_embedding.weight,1,2,0.3304276599719024
patch_embedding.weight,2,0,0.1743393673750766
patch_embedding.weight,2,1,0.3304276599719024
