i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.2414688595224175,1
0,2,0.11328416694063301,2
1,0,0.2414688595224175,1
1,1,1.0,0
1,2,0.160076055581245,1
2,0,0.11328416694063301,2
2,1,0.160076055581245,1
2,2,1.0,0
