singular_index,singular_value,p,cumulative_energy
0,6.023720048542796,0.46669788470826795,0.46669788470826795
1,4.347588285137592,0.24311015061035007,0.709808035318618
2,3.2001956182579745,0.1317223060177754,0.8415303413363935
3,2.84787213909908,0.10431511626750334,0.9458454576038968
4,2.051938352388689,0.05415454239610311,0.9999999999999999
