model,column,block,metric,value,ratio_to_base,n_windows,eval_seed
base,val_base,val,forecast/mae,0.3126545548439026,1.0,4061,43
ft_0,val_base,val,forecast/mae,0.5679265260696411,1.816466503592717,4061,43
ft_1,val_base,val,forecast/mae,0.4290163218975067,1.3721735866336553,4061,43
ft_2,val_base,val,forecast/mae,0.3432301878929138,1.0977936594087891,4061,43
ft_3,val_base,val,forecast/mae,0.39323440194129944,1.2577280447349553,4061,43
ft_4,val_base,val,forecast/mae,0.4942755103111267,1.5808997587062215,4061,43
merged,val_base,val,forecast/mae,0.3217027485370636,1.0289399068492011,4061,43
base,val_base,val,forecast/mse,0.4327701926231384,1.0,4061,43
ft_0,val_base,val,forecast/mse,0.5283685326576233,1.2208986239441242,4061,43
ft_1,val_base,val,forecast/mse,0.5014153122901917,1.1586179474399019,4061,43
ft_2,val_base,val,forecast/mse,0.4562417268753052,1.0542355611644585,4061,43
ft_3,val_base,val,forecast/mse,0.47009700536727905,1.0862508864529061,4061,43
ft_4,val_base,val,forecast/mse,0.5827224850654602,1.346494040020224,4061,43
merged,val_base,val,forecast/mse,0.37786608934402466,0.873133352955006,4061,43
base,val_base,val,forecast/rmse,0.6578527134725055,1.0,4061,43
ft_0,val_base,val,forecast/rmse,0.726889628938,1.1049428147846043,4061,43
ft_1,val_base,val,forecast/rmse,0.7081068508990657,1.076391168414114,4061,43
ft_2,val_base,val,forecast/rmse,0.6754566802359017,1.0267597387726393,4061,43
ft_3,val_base,val,forecast/rmse,0.6856362048253279,1.042233604549818,4061,43
ft_4,val_base,val,forecast/rmse,0.7633626170212032,1.1603852980886236,4061,43
merged,val_base,val,forecast/rmse,0.6147081334617468,0.9344160491745667,4061,43
base,val_0,val,forecast/mae,0.44755062460899353,1.0,717,43
ft_0,val_0,val,forecast/mae,0.2256242036819458,0.5041311334981698,717,43
ft_1,val_0,val,forecast/mae,0.21225549280643463,0.47426029846762807,717,43
ft_2,val_0,val,forecast/mae,0.2531735301017761,0.5656869104427312,717,43
ft_3,val_0,val,forecast/mae,0.3894605338573456,0.8702044248013309,717,43
ft_4,val_0,val,forecast/mae,0.3452872633934021,0.7715043715893934,717,43
merged,val_0,val,forecast/mae,0.24282385408878326,0.5425617589092372,717,43
base,val_0,val,forecast/mse,0.42839479446411133,1.0,717,43
ft_0,val_0,val,forecast/mse,0.10107599943876266,0.23594124098823588,717,43
