merge_scale,split,metric,value
0.0,test,forecast/mse,0.5388144850730896
0.0,test,forecast/rmse,0.7340398388868887
0.0,test,forecast/mae,0.4153023064136505
0.05,test,forecast/mse,0.5019992589950562
0.05,test,forecast/rmse,0.7085190604317263
0.05,test,forecast/mae,0.39972010254859924
0.1,test,forecast/mse,0.4688892662525177
0.1,test,forecast/rmse,0.6847548950190263
0.1,test,forecast/mae,0.38692715764045715
0.15,test,forecast/mse,0.44073110818862915
0.15,test,forecast/rmse,0.6638758228679736
0.15,test,forecast/mae,0.37786316871643066
0.2,test,forecast/mse,0.4302583932876587
0.2,test,forecast/rmse,0.6559408458753416
0.2,test,forecast/mae,0.37179964780807495
0.25,test,forecast/mse,0.40676581859588623
0.25,test,forecast/rmse,0.6377819522343716
0.25,test,forecast/mae,0.37760284543037415
0.3,test,forecast/mse,0.4055195450782776
0.3,test,forecast/rmse,0.6368041654058786
0.3,test,forecast/mae,0.3886148929595947
0.35,test,forecast/mse,0.4179539084434509
0.35,test,forecast/rmse,0.6464935486479745
0.35,test,forecast/mae,0.40736377239227295
0.4,test,forecast/mse,0.4463258385658264
0.4,test,forecast/rmse,0.6680762221227653
0.4,test,forecast/mae,0.4332354664802551
0.45,test,forecast/mse,0.4925270974636078
0.45,test,forecast/rmse,0.7018027482588023
0.45,test,forecast/mae,0.4653273820877075
0.5,test,forecast/mse,0.5576462745666504
0.5,test,forecast/rmse,0.746757172423975
0.5,test,forecast/mae,0.5031251907348633
0.55,test,forecast/mse,0.6416206955909729
0.55,test,forecast/rmse,0.8010122942820371
0.55,test,forecast/mae,0.5459800958633423
0.6,test,forecast/mse,0.7430864572525024
0.6,test,forecast/rmse,0.8620246268248387
0.6,test,forecast/mae,0.5926787257194519
0.65,test,forecast/mse,0.8595519661903381
0.65,test,forecast/rmse,0.9271202544386236
0.65,test,forecast/mae,0.6420457363128662
0.7,test,forecast/mse,0.9876620173454285
0.7,test,forecast/rmse,0.9938118621476746
0.7,test,forecast/mae,0.692726731300354
0.75,test,forecast/mse,1.1248382329940796
0.75,test,forecast/rmse,1.0605839113403897
0.75,test,forecast/mae,0.7439016699790955
0.8,test,forecast/mse,1.26869535446167
0.8,test,forecast/rmse,1.1263637753681845
0.8,test,forecast/mae,0.7947605848312378
0.85,test,forecast/mse,1.4178192615509033
0.85,test,forecast/rmse,1.1907221596791182
0.85,test,forecast/mae,0.8448387384414673
0.9,test,forecast/mse,1.5712941884994507
0.9,test,forecast/rmse,1.253512739663802
0.9,test,forecast/mae,0.8938518762588501
0.95,test,forecast/mse,1.7282984256744385
0.95,test,forecast/rmse,1.314647643163155
0.95,test,forecast/mae,0.941637396812439
1.0,test,forecast/mse,1.8884086608886719
1.0,test,forecast/rmse,1.3741938221694463
1.0,test,forecast/mae,0.9881713390350342
