step,lambda_star,one_over_t,weight,one_over_n,max_dev_from_uniform,fisher_batches,fisher_seed,seed
0,1.0,1.0,0.8050331370949446,0.5,0.19496686290505538,256,0,7
1,0.5974834314525277,0.5,1.1949668629050554,0.5,0.19496686290505538,256,0,7
