singular_index,singular_value,p,cumulative_energy
0,8.816263741624354,0.8058927022500112,0.8058927022500112
1,3.4902070368065745,0.12630206612766942,0.9321947683776806
2,2.5572757725596107,0.06780523162231934,0.9999999999999999
