merge_scale,metric,value,selected
0.0,forecast/mse,0.3255672752857208,0
0.05,forecast/mse,0.3075539171695709,0
0.1,forecast/mse,0.2912146747112274,0
0.15,forecast/mse,0.27626752853393555,0
0.2,forecast/mse,0.2624704837799072,0
0.25,forecast/mse,0.24972012639045715,0
0.3,forecast/mse,0.23798604309558868,0
0.35,forecast/mse,0.2273668348789215,0
0.4,forecast/mse,0.21818611025810242,0
0.45,forecast/mse,0.21102295815944672,0
0.5,forecast/mse,0.20658284425735474,0
0.55,forecast/mse,0.2055055797100067,1
0.6,forecast/mse,0.2083250880241394,0
0.65,forecast/mse,0.2154553085565567,0
0.7,forecast/mse,0.22723425924777985,0
0.75,forecast/mse,0.24403999745845795,0
0.8,forecast/mse,0.26634481549263,0
0.85,forecast/mse,0.29469022154808044,0
0.9,forecast/mse,0.3297604024410248,0
0.95,forecast/mse,0.37242552638053894,0
1.0,forecast/mse,0.4238772392272949,0
1.05,forecast/mse,0.4856003522872925,0
1.1,forecast/mse,0.5590834617614746,0
1.15,forecast/mse,0.6458947062492371,0
1.2,forecast/mse,0.7474960088729858,0
