merge_scale,split,metric,value
0.0,test,forecast/mse,0.6048063635826111
0.0,test,forecast/rmse,0.7776929751403256
0.0,test,forecast/mae,0.44720393419265747
0.05,test,forecast/mse,0.5727672576904297
0.05,test,forecast/rmse,0.7568138857674519
0.05,test,forecast/mae,0.4354552626609802
0.1,test,forecast/mse,0.5427449941635132
0.1,test,forecast/rmse,0.7367122872353312
0.1,test,forecast/mae,0.4248015582561493
0.15,test,forecast/mse,0.5146871209144592
0.15,test,forecast/rmse,0.7174169784124566
0.15,test,forecast/mae,0.4152504503726959
0.2,test,forecast/mse,0.4885605573654175
0.2,test,forecast/rmse,0.6989710704781833
0.2,test,forecast/mae,0.40679141879081726
0.25,test,forecast/mse,0.4643804728984833
0.25,test,forecast/rmse,0.681454674133565
0.25,test,forecast/mae,0.39940178394317627
0.3,test,forecast/mse,0.4422342777252197
0.3,test,forecast/rmse,0.6650069756966612
0.3,test,forecast/mae,0.3930964171886444
0.35,test,forecast/mse,0.42230820655822754
0.35,test,forecast/rmse,0.6498524498362898
0.35,test,forecast/mae,0.38793763518333435
0.4,test,forecast/mse,0.4048554003238678
0.4,test,forecast/rmse,0.6362824846904618
0.4,test,forecast/mae,0.3839707672595978
0.45,test,forecast/mse,0.39020952582359314
0.45,test,forecast/rmse,0.6246675322310206
0.45,test,forecast/mae,0.3812408447265625
0.5,test,forecast/mse,0.37882837653160095
0.5,test,forecast/rmse,0.6154903545398587
0.5,test,forecast/mae,0.37991753220558167
0.55,test,forecast/mse,0.37126821279525757
0.55,test,forecast/rmse,0.6093178257652221
0.55,test,forecast/mae,0.3803926110267639
0.6,test,forecast/mse,0.3680742383003235
0.6,test,forecast/rmse,0.6066912215454608
0.6,test,forecast/mae,0.38303902745246887
0.65,test,forecast/mse,0.3697856664657593
0.65,test,forecast/rmse,0.6081000464280193
0.65,test,forecast/mae,0.38823139667510986
0.7,test,forecast/mse,0.37701037526130676
0.7,test,forecast/rmse,0.6140117061272584
0.7,test,forecast/mae,0.3962063789367676
0.75,test,forecast/mse,0.39029720425605774
0.75,test,forecast/rmse,0.6247377083673258
0.75,test,forecast/mae,0.40711817145347595
0.8,test,forecast/mse,0.41017913818359375
0.8,test,forecast/rmse,0.6404522918872207
0.8,test,forecast/mae,0.42125093936920166
0.85,test,forecast/mse,0.4372900128364563
0.85,test,forecast/rmse,0.6612790733392796
0.85,test,forecast/mae,0.4388343095779419
0.9,test,forecast/mse,0.4723925292491913
0.9,test,forecast/rmse,0.6873081763293605
0.9,test,forecast/mae,0.4598988890647888
0.95,test,forecast/mse,0.5162288546562195
0.95,test,forecast/rmse,0.7184906781971632
0.95,test,forecast/mae,0.4841541647911072
1.0,test,forecast/mse,0.5694321990013123
1.0,test,forecast/rmse,0.7546073144366626
1.0,test,forecast/mae,0.511139988899231
1.05,test,forecast/mse,0.6324290633201599
1.05,test,forecast/rmse,0.7952540872703264
1.05,test,forecast/mae,0.540377140045166
1.1,test,forecast/mse,0.7056363821029663
1.1,test,forecast/rmse,0.8400216557345211
1.1,test,forecast/mae,0.5713872909545898
1.15,test,forecast/mse,0.7893592119216919
1.15,test,forecast/rmse,0.8884588971481415
1.15,test,forecast/mae,0.6038342118263245
1.2,test,forecast/mse,0.8836873173713684
1.2,test,forecast/rmse,0.9400464442629249
1.2,test,forecast/mae,0.6374967694282532
0.0,val,forecast/mse,0.3255672752857208
0.0,val,forecast/rmse,0.5705850289708982
