i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.15927783307223603,1
0,2,0.1372503893127853,2
1,0,0.15927783307223603,1
1,1,1.0,0
1,2,0.22565001249623365,1
2,0,0.1372503893127853,2
2,1,0.22565001249623365,1
2,2,1.0,0
