singular_index,singular_value,p,cumulative_energy
0,7.086685512237296,0.6020392755741406,0.6020392755741406
1,4.721861579980785,0.2672791042459896,0.8693183798201303
2,3.3017029915512315,0.13068162017986984,1.0
