merge_scale,metric,value,selected
0.0,forecast/mse,0.07397379726171494,0
0.05,forecast/mse,0.05637931078672409,0
0.1,forecast/mse,0.04415004700422287,0
0.15,forecast/mse,0.036441508680582047,0
0.2,forecast/mse,0.03277278691530228,1
0.25,forecast/mse,0.03307947516441345,0
0.3,forecast/mse,0.03784899413585663,0
0.35,forecast/mse,0.048571839928627014,0
0.4,forecast/mse,0.06710227578878403,0
0.45,forecast/mse,0.09545472264289856,0
0.5,forecast/mse,0.13443976640701294,0
0.55,forecast/mse,0.1840755045413971,0
0.6,forecast/mse,0.24441221356391907,0
0.65,forecast/mse,0.3156883120536804,0
0.7,forecast/mse,0.3989134132862091,0
0.75,forecast/mse,0.494227796792984,0
0.8,forecast/mse,0.6018185615539551,0
0.85,forecast/mse,0.7211047410964966,0
0.9,forecast/mse,0.8532730937004089,0
0.95,forecast/mse,0.9992210865020752,0
1.0,forecast/mse,1.1598156690597534,0
1.05,forecast/mse,1.33647882938385,0
1.1,forecast/mse,1.5299162864685059,0
1.15,forecast/mse,1.7403664588928223,0
1.2,forecast/mse,1.9680155515670776,0
