i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.5493957209973009,1
0,2,0.2570551303539135,2
1,0,0.5493957209973009,1
1,1,1.0,0
1,2,0.39299932352303196,1
2,0,0.2570551303539135,2
2,1,0.39299932352303196,1
2,2,1.0,0
