singular_index,singular_value,p,cumulative_energy
0,0.5939174363718224,0.5936138558859761,0.5936138558859761
1,0.42732308966365173,0.30730144183633573,0.9009152977223118
2,0.2426483627099399,0.09908470227768809,0.9999999999999999
