step,lambda_star,one_over_t,weight,one_over_n,max_dev_from_uniform,fisher_batches,fisher_seed,seed
0,1.0,1.0,0.061623834072874514,0.3333333333333333,1.368891367892938,256,0,42
1,0.7070686521884529,0.5,0.1487457099628129,0.3333333333333333,1.368891367892938,256,0,42
2,0.7896304559643126,0.3333333333333333,0.7896304559643126,0.3333333333333333,1.368891367892938,256,0,42
