dataset,n_segments,seed,lambda_source,fisher_batch_size,fisher_batches,fisher_samples,step,lambda_star,one_over_t,lambda_over_one_over_t,fisher_num,fisher_den,lambda_term,lambda_over_fisher,floor_is_t,fisher_star_num,asymmetry_hat_over_star,d_norm,step_norm,merged_dist_from_base,unconstrained_dist_from_base
ETTh1,3,42,became,1,512,512,2,0.5478058270528005,0.3333333333333333,1.6434174811584015,3.263532801808874e-05,5.9574627370554e-05,2.693929935246526e-05,0.825464335383228,2,3.8124379029184764e-05,0.8560225464421578,1.695748209953308,0.9289407730102539,1.478969931602478,2.1034646034240723
ETTh1,3,42,became,1,512,512,3,0.17849742043561867,0.25,0.7139896817424747,1.7242961181415024e-06,9.660061831332908e-06,7.935765713191405e-06,4.602321857422499,3,3.633211512572269e-06,0.47459282570662176,0.6152142882347107,0.10981415957212448,1.4903956651687622,1.6396195888519287
ETTh1,3,7,became,1,512,512,1,0.5645147416931947,0.5,1.1290294833863894,8.8031114376199e-06,1.5594121441746616e-05,6.791010004126716e-06,0.771432924852625,1,1.163690471267763e-05,0.7564822136963534,1.249752163887024,0.7055034637451172,0.7055034637451172,1.249752163887024
ETTh1,3,7,became,1,512,512,2,0.49276925324376064,0.3333333333333333,1.478307759731282,2.7670269731460343e-05,5.6152589775670426e-05,2.8482320044210083e-05,1.0293473941754336,2,3.812206843597642e-05,0.7258333785830848,1.6500967741012573,0.8131169676780701,1.1324574947357178,1.8631457090377808
ETTh1,3,7,became,1,512,512,3,0.14920874063353343,0.25,0.5968349625341337,3.647388048505895e-06,2.444486853128881e-05,2.0797480482782912e-05,5.70202024193788,3,6.4081614379127285e-06,0.5691785520456434,0.9528019428253174,0.1421663761138916,1.1547925472259521,1.5482940673828125
ETTh2,2,123,became,1,512,512,1,0.9667778424541528,0.5,1.9335556849083055,1.3828930603071546e-06,1.4304145167380946e-06,4.7521456430939955e-08,0.034363797024467645,1,1.3695139752822226e-06,1.0097692212466651,0.17571790516376495,0.16988018155097961,0.16988018155097961,0.17571790516376495
ETTh2,2,123,became,1,512,512,2,0.03908120326654493,0.3333333333333333,0.11724360979963479,2.065127442142358e-05,0.0005284196159615663,0.0005077683415401427,24.587748493302914,2,0.00020666579195090533,0.0999259443301067,3.769763469696045,0.14732688665390015,0.22799578309059143,3.7783923149108887
ETTh2,2,42,became,1,512,512,1,0.8642059489900288,0.5,1.7284118979800576,0.0003724266304944975,0.0004309466174466181,5.85199869521206e-05,0.1571315855539638,1,0.0006607782035736205,0.5636182133132417,6.094051361083984,5.266515254974365,5.266515254974365,6.094051361083984
ETTh2,2,42,became,1,512,512,2,0.2566322093652779,0.3333333333333333,0.7698966280958338,3.350790357048918e-05,0.00013056780227767764,9.705989870718845e-05,2.8966270152654463,2,0.0004058617318133043,0.0825598989606213,3.364921808242798,0.8635473251342773,5.325366973876953,6.211446762084961
ETTh2,2,7,became,1,512,512,1,0.9684348619634278,0.5,1.9368697239268555,8.127775741377927e-07,8.392692230120137e-07,2.6491648874220975e-08,0.03259397123785524,1,8.150647169097274e-07,0.9971939126740681,0.1664094775915146,0.16115674376487732,0.16115674376487732,0.1664094775915146
ETTh2,2,7,became,1,512,512,2,0.06215130306312731,0.3333333333333333,0.18645390918938193,1.9326686224572603e-05,0.0003109618828899278,0.00029163519666535517,15.089767240829952,2,0.00016752585624348328,0.11536539288886283,3.541853189468384,0.2201307862997055,0.28458482027053833,3.5603702068328857
ETTh2,3,123,became,1,512,512,1,0.9725831556469179,0.5,1.9451663112938358,0.0004336475357579107,0.0004458719372632648,1.2224401505354107e-05,0.028189717448731305,1,0.0004785538650158274,0.906162435327042,2.8260037899017334,2.748523473739624,2.748523473739624,2.8260037899017334
ETTh2,3,123,became,1,512,512,2,0.08011863778385116,0.3333333333333333,0.24035591335155349,9.523747790546788e-06,0.0001188705656259474,0.0001093468178354006,11.48149029565205,2,5.653579150009214e-05,0.168455195157766,2.3548617362976074,0.18866831064224243,2.74100661277771,3.4843106269836426
ETTh2,3,123,became,1,512,512,3,0.08412756128820398,0.25,0.3365102451528159,2.059189582419937e-05,0.00024476991260516525,0.0002241780167809659,10.886710902913288,3,0.0001690972865111881,0.12177543619445919,3.1013755798339844,0.26091116666793823,2.745950937271118,4.079822540283203
ETTh2,3,42,became,1,512,512,1,0.9677075874366483,0.5,1.9354151748732966,0.0006807429675178342,0.0007034593676391935,2.271640012135932e-05,0.03337001071665745,1,0.0007325540911279441,0.92927331341453,4.091339588165283,3.9592201709747314,3.9592201709747314,4.091339588165283
ETTh2,3,42,became,1,512,512,2,0.09691162525128638,0.3333333333333333,0.29073487575385915,1.5207777357408384e-05,0.00015692418033414954,0.00014171640297674115,9.318679491826252,2,0.0001645672065407778,0.09241074012907959,2.684626340866089,0.260171502828598,3.9511048793792725,4.639155387878418
ETTh2,3,42,became,1,512,512,3,0.08950790118109554,0.25,0.35803160472438217,2.3533725668338963e-05,0.0002629234442747652,0.00023938971860642622,10.172198060780854,3,0.0002558127435902307,0.09199590817115845,2.1138806343078613,0.18920902907848358,3.953789710998535,4.462832927703857
ETTh2,3,7,became,1,512,512,1,0.9694470322123107,0.5,1.9388940644246213,0.0005386134666421683,0.0005555883392752612,1.697487263309285e-05,0.03151587118479945,1,0.0006057499813921706,0.8891679458318675,3.403456926345825,3.299471139907837,3.299471139907837,3.403456926345825
ETTh2,3,7,became,1,512,512,2,0.06546011028827084,0.3333333333333333,0.19638033086481252,1.0070889535288797e-05,0.00015384773247308905,0.00014377684293780026,14.276478997609942,2,6.45668349810492e-05,0.15597619951860223,2.7104132175445557,0.17742395401000977,3.2986693382263184,4.203705787658691
ETTh2,3,7,became,1,512,512,3,0.08637604524062481,0.25,0.34550418096249924,1.76425842761699e-05,0.00020425320732179287,0.00018661062304562296,10.577283924197017,3,0.0001341343197833397,0.13152923356727095,2.5423803329467773,0.21960075199604034,3.307889461517334,4.182321548461914
ETTh2,5,123,became,1,512,512,1,0.982582513744163,0.5,1.965165027488326,8.405706143415034e-05,8.554707646266586e-05,1.4900150285155153e-06,0.017726232669729735,1,8.392478775208927e-05,1.001576097903897,1.0707570314407349,1.0521070957183838,1.0521070957183838,1.0707570314407349
ETTh2,5,123,became,1,512,512,2,0.01774270260895041,0.3333333333333333,0.05322810782685123,3.7378102622500574e-06,0.00021066746958631303,0.00020692965932406297,55.36119942040533,2,2.3814370226931407e-05,0.15695608267746713,1.9916743040084839,0.03533768281340599,1.0537528991699219,2.280055284500122
ETTh2,5,123,became,1,512,512,3,0.03173913440646467,0.25,0.12695653762585868,3.5520223301105818e-06,0.00011191301831429597,0.0001083609959841854,30.506845372453473,3,1.166462958411584e-05,0.30451222685609347,1.4285478591918945,0.04534086957573891,1.0549720525741577,1.7797106504440308
ETTh2,5,123,became,1,512,512,4,0.017820824252786645,0.2,0.08910412126393322,5.839013185499836e-06,0.0003276511289642952,0.00032181211577879534,55.114127260058126,4,4.173071180635976e-05,0.13992124583434426,2.3647706508636475,0.04214216396212578,1.057183027267456,2.620591878890991
ETTh2,5,123,became,1,512,512,5,0.04703289715159871,0.16666666666666666,0.2821973829095923,1.8163835767712882e-05,0.00038619427821268013,0.00036803044244496726,20.261713833548285,5,0.00015396379149954317,0.11797472373734559,2.223841905593872,0.10459372401237488,1.0710653066635132,2.541393995285034
ETTh2,5,42,became,1,512,512,1,0.9823423874161632,0.5,1.9646847748323264,3.027970404969959e-05,3.0823981981825837e-05,5.442779321262477e-07,0.017975008316887683,1,3.0695205656092914e-05,0.9864636317785722,0.7236489653587341,0.7108710408210754,0.7108710408210754,0.7236489653587341
ETTh2,5,42,became,1,512,512,2,0.014876220436568275,0.3333333333333333,0.04462866130970483,3.866972535249843e-06,0.0002599432128435102,0.0002560762403082603,66.22137550085169,2,2.0298565411006546e-05,0.19050472075002128,2.6215105056762695,0.03899817168712616,0.715175449848175,2.7727317810058594
ETTh2,5,42,became,1,512,512,3,0.032725869226517997,0.25,0.13090347690607199,4.8650019527925606e-06,0.00014865921265890827,0.0001437942107061157,29.556865978969725,3,1.9647179816753088e-05,0.24761833495533994,1.616588830947876,0.05290427431464195,0.7226313948631287,1.834908366203308
ETTh2,5,42,became,1,512,512,4,0.019327705292263495,0.2,0.09663852646131747,7.99472200431621e-06,0.00041364051673099247,0.0004056457947266763,50.73919950032975,4,8.678535444383014e-05,0.09212063550988449,2.6036856174468994,0.05032327026128769,0.7305673956871033,2.786940097808838
ETTh2,5,42,became,1,512,512,5,0.043771970859470336,0.16666666666666666,0.26263182515682204,2.8315573354107192e-05,0.0006468882437351103,0.0006185726703810032,21.84566996561554,5,0.00023530748406746377,0.12033435088698234,2.4493863582611084,0.10721447318792343,0.7540175914764404,2.658186912536621
ETTh2,5,7,became,1,512,512,1,0.9814535456923393,0.5,1.9629070913846787,9.134675789957123e-05,9.307293075713856e-05,1.726172857567334e-06,0.018896925268712096,1,9.01104188245308e-05,1.0137202677689015,1.2141153812408447,1.191597819328308,1.191597819328308,1.2141153812408447
ETTh2,5,7,became,1,512,512,2,0.019521899497192473,0.3333333333333333,0.058565698491577424,3.8344038508073955e-06,0.0001964155102508768,0.0001925811064000694,50.224523522611825,2,1.714935192457227e-05,0.22358884858577718,2.1670095920562744,0.0423041433095932,1.192598581314087,2.4791910648345947
ETTh2,5,7,became,1,512,512,3,0.025026234323382173,0.25,0.10010493729352869,5.072869703709446e-06,0.00020270207807372085,0.0001976292083700114,38.95806908375718,3,2.446413179626025e-05,0.2073594822802957,2.1255240440368652,0.053193870931863785,1.1948539018630981,2.458094835281372
ETTh2,5,7,became,1,512,512,4,0.015990595279701092,0.2,0.07995297639850546,5.539864106576461e-06,0.00034644514539173654,0.00034090528128516006,61.53675879530437,4,3.4678076072053945e-05,0.15975119539693486,2.162997245788574,0.034587614238262177,1.1972798109054565,2.528701066970825
ETTh2,5,7,became,1,512,512,5,0.04644793389835218,0.16666666666666666,0.2786876033901131,2.0606965359638075e-05,0.000443657308950165,0.0004230503435905269,20.5294829300357,5,0.00013605475207304878,0.1514608276862983,2.1824347972869873,0.10136959701776505,1.2097129821777344,2.572852373123169
ETTm2,2,123,became,1,512,512,1,0.864632559545605,0.5,1.72926511909121,0.0004624140898128777,0.0005348099429148176,7.239585310193995e-05,0.15656065569117053,1,0.0009021429614014687,0.5125729619333533,5.430145740509033,4.695080757141113,4.695080757141113,5.430145740509033
ETTm2,2,123,became,1,512,512,2,0.1665727514436112,0.3333333333333333,0.4997182543308336,9.43122415639246e-06,5.661924939497173e-05,4.718802523857927e-05,5.003382854239059,2,5.9054621957716524e-05,0.1597034041322841,2.2926220893859863,0.38188835978507996,4.700883388519287,5.172203063964844
ETTm2,2,42,became,1,512,512,1,0.8698856754917637,0.5,1.7397713509835273,0.0007522436408958643,0.0008647614992287417,0.00011251785833287745,0.14957635028842164,1,0.0009254264423784448,0.8128616240557356,6.368553638458252,5.539913654327393,5.539913654327393,6.368553638458252
ETTm2,2,42,became,1,512,512,2,0.1831890317753054,0.3333333333333333,0.5495670953259163,1.2762156650842482e-05,6.966659808812238e-05,5.69044414372799e-05,4.458842105932261,2,0.00010287955374718755,0.12404949463723121,2.3345651626586914,0.4276667535305023,5.550278663635254,5.980796813964844
ETTm2,2,7,became,1,512,512,1,0.8336736372294103,0.5,1.6673472744588207,0.0004902187943771936,0.0005880224256657107,9.780363128851705e-05,0.1995101624220125,1,0.0012456444047961861,0.39354633833674535,5.864146709442139,4.888784408569336,4.888784408569336,5.864146709442139
ETTm2,2,7,became,1,512,512,2,0.15057067421606452,0.3333333333333333,0.45171202264819355,1.3719901623771393e-05,9.111934774286615e-05,7.739944611909476e-05,5.6413994969898935,2,8.28455874479853e-05,0.1656081156088784,2.7385196685791016,0.41234076023101807,4.888518333435059,5.5002946853637695
ETTm2,3,123,became,1,512,512,1,0.8727051517976271,0.5,1.7454103035952542,0.0010438639398147962,0.001196124415748676,0.00015226047593387975,0.14586237739076802,1,0.0013384559401682927,0.7799016078807528,6.801470756530762,5.935678482055664,5.935678482055664,6.801470756530762
ETTm2,3,123,became,1,512,512,2,0.05493829049166196,0.3333333333333333,0.16481487147498589,1.1905387013343858e-05,0.00021670472282261404,0.00020479933580927018,17.202240933430044,2,6.063487135328613e-05,0.1963455474981995,4.50181245803833,0.24732188880443573,5.93053674697876,7.298949718475342
ETTm2,3,123,became,1,512,512,3,0.1292251440108053,0.25,0.5169005760432211,1.4032281187466973e-05,0.00010858785490147064,9.455557371400366e-05,6.738432080341764,3,0.00010618160132920008,0.13215360299532494,2.587209463119507,0.33433252573013306,5.931434631347656,6.409549713134766
ETTm2,3,42,became,1,512,512,1,0.8264861400600126,0.5,1.6529722801200253,0.0007890802507710552,0.0009547410567753244,0.00016566080600426917,0.20994164515255903,1,0.0020029268120405415,0.39396359668636927,7.215146064758301,5.9632182121276855,5.9632182121276855,7.215146064758301
ETTm2,3,42,became,1,512,512,2,0.0833955339722206,0.3333333333333333,0.2501866019166618,4.92700514347743e-06,5.907996398366651e-05,5.4152958840189084e-05,10.99104978850671,2,2.0239440345229525e-05,0.24343583910603214,1.9144203662872314,0.15965411067008972,5.962012767791748,6.224705696105957
ETTm2,3,42,became,1,512,512,3,0.13275472340895728,0.25,0.5310188936358291,1.6085606802885516e-05,0.00012116786800370964,0.00010508226120082412,6.532688663132928,3,0.00011433583264949445,0.1406873630963726,1.9201087951660156,0.25490349531173706,5.966734409332275,6.258372783660889
ETTm2,3,7,became,1,512,512,1,0.8643767618893221,0.5,1.7287535237786442,0.000940455100925332,0.0010880152525962414,0.00014756015167090937,0.15690292021992552,1,0.0015840120709964373,0.5937171301565461,6.684566974639893,5.777984619140625,5.777984619140625,6.684566974639893
ETTm2,3,7,became,1,512,512,2,0.07020054518155214,0.3333333333333333,0.2106016355446564,1.455655477856836e-05,0.00020735671982207978,0.0001928001650435114,13.244903617397945,2,6.057265000761181e-05,0.24031563381722812,4.252102851867676,0.2984999418258667,5.77136754989624,7.007683277130127
ETTm2,3,7,became,1,512,512,3,0.1419285750276564,0.25,0.5677143001106256,1.3208297877786232e-05,9.306299224953427e-05,7.985469437174803e-05,6.045797506281864,3,9.041969676146483e-05,0.14607766173592568,1.9681377410888672,0.27933499217033386,5.768630027770996,6.034060955047607
ETTm2,5,123,became,1,512,512,1,0.9708384852183582,0.5,1.9416769704367165,0.0016915789758696381,0.001742389698827373,5.0810722957734785e-05,0.030037452393621215,1,0.0016774785628806638,1.0084057187382236,4.878771781921387,4.736499309539795,4.736499309539795,4.878771781921387
ETTm2,5,123,became,1,512,512,2,0.027476171309330413,0.3333333333333333,0.08242851392799125,7.619926243457862e-06,0.0002773285316091428,0.00026970860536568495,35.3951727022614,2,2.2497390069078683e-05,0.33870267706879453,3.5597875118255615,0.0978093296289444,4.7273359298706055,5.621576309204102
ETTm2,5,123,became,1,512,512,3,0.03231034835551209,0.25,0.12924139342204835,8.81344692481446e-06,0.00027277474163508677,0.0002639612947102723,29.94983653524744,3,6.422513496573953e-05,0.13722737880606922,3.6276721954345703,0.11721134930849075,4.716892719268799,5.659504413604736
ETTm2,5,123,became,1,512,512,4,0.03364525217403782,0.2,0.16822626087018908,6.357674754882687e-06,0.0001889620182365152,0.00018260434348163252,28.72187561048048,4,9.422118667576021e-05,0.06747606328458919,2.525858163833618,0.08498314023017883,4.712840557098389,5.222901821136475
ETTm2,5,123,became,1,512,512,5,0.040398864140898,0.16666666666666666,0.24239318484538802,2.1510688474519256e-05,0.0005324577542451941,0.0005109470657706749,23.75317119096041,5,0.00031128144174768596,0.06910366501050545,2.931004524230957,0.11840925365686417,4.708803176879883,5.432585716247559
ETTm2,5,42,became,1,512,512,1,0.9404170750600204,0.5,1.8808341501200407,0.001224342357898,0.0013019142148390475,7.757185694104744e-05,0.06335797862472545,1,0.0015779038120944462,0.7759296533245947,5.677580833435059,5.339293956756592,5.339293956756592,5.677580833435059
ETTm2,5,42,became,1,512,512,2,0.048761292833695576,0.3333333333333333,0.14628387850108673,8.627328546369146e-06,0.00017692985655227321,0.00016830252800590406,19.50806986210523,2,3.317399430668834e-05,0.2600630019590302,3.884305477142334,0.18940375745296478,5.322273254394531,6.256087779998779
ETTm2,5,42,became,1,512,512,3,0.04370330225727766,0.25,0.17481320902911063,9.445244504747475e-06,0.0002161219865982693,0.00020667674209352184,21.881566113999448,3,0.00011758446762549783,0.08032731444454236,3.578664779663086,0.1563994586467743,5.308804035186768,6.107145309448242
ETTm2,5,42,became,1,512,512,4,0.02771461136895917,0.2,0.13857305684479584,7.5087488979863635e-06,0.00027093105503172557,0.0002634223061337392,35.08205024732971,4,0.00017932972469366978,0.04187118956889481,2.6482205390930176,0.07339441031217575,5.306272983551025,5.8337554931640625
ETTm2,5,42,became,1,512,512,5,0.025535072326911705,0.16666666666666666,0.15321043396147024,3.084271618922988e-05,0.0012078570130668628,0.001177014296877633,38.161823675200196,5,0.0005938091642546003,0.05194045165662991,4.272924423217773,0.10910943895578384,5.302286148071289,6.655209541320801
ETTm2,5,7,became,1,512,512,1,0.967586611945444,0.5,1.935173223890888,0.001677616158290103,0.0017338149759193785,5.619881762927541e-05,0.033499210979557804,1,0.0017860128634118156,0.9393079930484697,4.852258682250977,4.694980621337891,4.694980621337891,4.852258682250977
ETTm2,5,7,became,1,512,512,2,0.025985960151150168,0.3333333333333333,0.0779578804534505,8.872156367426276e-06,0.0003414211487980591,0.00033254899243063285,37.48231868991529,2,3.2847863345950787e-05,0.2700984314865631,4.168991565704346,0.10833525657653809,4.686477184295654,5.991804599761963
ETTm2,5,7,became,1,512,512,3,0.03634792664005814,0.25,0.14539170656023256,8.755868921165172e-06,0.00024089046420368716,0.00023213459528252198,26.511885613247745,3,9.400564389305746e-05,0.09314194934004184,3.328686237335205,0.12099084258079529,4.67502498626709,5.448936939239502
ETTm2,5,7,became,1,512,512,4,0.0254874998291393,0.2,0.1274374991456965,5.743574170113451e-06,0.00022534866929344513,0.00021960509512333168,38.23491934099876,4,9.907260101673859e-05,0.057973386296207755,2.360635995864868,0.06016670912504196,4.672849178314209,5.146694660186768
ETTm2,5,7,became,1,512,512,5,0.029597754995356763,0.16666666666666666,0.17758652997214058,2.9239218488148383e-05,0.0009878863614059706,0.0009586471429178222,32.786346300821734,5,0.00035157246978991544,0.08316697409675018,4.016189098358154,0.11887018382549286,4.6675639152526855,5.984982013702393
exchange_rate,3,123,became,1,512,512,1,0.6326881366051111,0.5,1.2653762732102223,5.490574730208512e-07,8.678169247284976e-07,3.1875945170764647e-07,0.5805575324453168,1,9.663644002476282e-07,0.5681681494891128,1.04792058467865,0.6630069017410278,0.6630069017410278,1.04792058467865
exchange_rate,3,123,became,1,512,512,2,0.7699928226934908,0.3333333333333333,2.3099784680804727,1.5737667887557575e-07,2.0438720237035548e-07,4.7010523494779725e-08,0.2987134042391816,2,1.6430722544681294e-07,0.9578195873468714,0.20912283658981323,0.1610230803489685,0.7164843678474426,0.7385426759719849
exchange_rate,3,123,became,1,512,512,3,0.3471502062653911,0.25,1.3886008250615645,4.028340391862691e-05,0.00011604027072889265,7.575686681026575e-05,1.8805974530676646,3,0.00016807455905773299,0.23967579712518963,2.39643931388855,0.8319243788719177,1.1239640712738037,2.5343451499938965
exchange_rate,3,42,became,1,512,512,1,0.5615601145244197,0.5,1.1231202290488393,5.612939740007943e-07,9.995260693971282e-07,4.3823209539633387e-07,0.7807532517634221,1,1.1959014536419025e-06,0.4693480155003362,0.9369782209396362,0.5261695981025696,0.5261695981025696,0.9369782209396362
exchange_rate,3,42,became,1,512,512,2,0.705697589557152,0.3333333333333333,2.1170927686714562,7.354702486315482e-07,1.042188976574342e-06,3.0671872794279365e-07,0.417037573597966,2,8.112137534501784e-07,0.9066294124125917,0.4072381556034088,0.287386953830719,0.6695966720581055,0.7541165947914124
exchange_rate,3,42,became,1,512,512,3,0.30183044934232833,0.25,1.2073217973693133,3.709525618135893e-05,0.00012290097391494934,8.580571773359041e-05,2.313118348990117,3,0.0001983274958251438,0.18704041024177562,2.404552459716797,0.7257671356201172,1.0055902004241943,2.519897222518921
exchange_rate,3,7,became,1,512,512,1,0.6838796093628418,0.5,1.3677592187256835,5.434809770240245e-07,7.947027072943085e-07,2.5122173027028406e-07,0.46224567352093143,1,8.146190815297079e-07,0.6671596447304734,0.8075080513954163,0.5522382855415344,0.5522382855415344,0.8075080513954163
exchange_rate,3,7,became,1,512,512,2,0.7048051662454926,0.3333333333333333,2.114415498736478,6.877597955514943e-07,9.758154855975315e-07,2.8805569004603723e-07,0.4188318245835435,2,7.771752215303432e-07,0.8849481770625933,0.41000398993492126,0.2889729142189026,0.6751076579093933,0.7540256977081299
exchange_rate,3,7,became,1,512,512,3,0.32936358898934903,0.25,1.3174543559573961,3.5679971631558395e-05,0.00010833004261655715,7.265007098499875e-05,2.0361583169180792,3,0.0001622136920988259,0.2199565965727541,2.347829580307007,0.7732895612716675,1.0481383800506592,2.470675230026245
exchange_rate,3,123,one_over_t,0,0,0,1,0.5,0.5,1.0,nan,nan,nan,nan,1,nan,nan,1.0520565509796143,0.5260282754898071,0.5260282754898071,1.0520565509796143
exchange_rate,3,123,one_over_t,0,0,0,2,0.3333333333333333,0.3333333333333333,1.0,nan,nan,nan,nan,2,nan,nan,0.21531467139720917,0.07177155464887619,0.5519293546676636,0.6255984902381897
exchange_rate,3,123,one_over_t,0,0,0,3,0.25,0.25,1.0,nan,nan,nan,nan,3,nan,nan,2.373962163925171,0.5934905409812927,0.8327179551124573,2.467097520828247
exchange_rate,3,42,one_over_t,0,0,0,1,0.5,0.5,1.0,nan,nan,nan,nan,1,nan,nan,0.9831297397613525,0.49156486988067627,0.49156486988067627,0.9831297397613525
exchange_rate,3,42,one_over_t,0,0,0,2,0.3333333333333333,0.3333333333333333,1.0,nan,nan,nan,nan,2,nan,nan,0.41191044449806213,0.13730347156524658,0.5497440695762634,0.7324596047401428
exchange_rate,3,42,one_over_t,0,0,0,3,0.25,0.25,1.0,nan,nan,nan,nan,3,nan,nan,2.4223320484161377,0.6055830121040344,0.8321053385734558,2.5027406215667725
exchange_rate,3,7,one_over_t,0,0,0,1,0.5,0.5,1.0,nan,nan,nan,nan,1,nan,nan,0.8084469437599182,0.4042234718799591,0.4042234718799591,0.8084469437599182
exchange_rate,3,7,one_over_t,0,0,0,2,0.3333333333333333,0.3333333333333333,1.0,nan,nan,nan,nan,2,nan,nan,0.42779776453971863,0.14259925484657288,0.4681645631790161,0.6728656888008118
exchange_rate,3,7,one_over_t,0,0,0,3,0.25,0.25,1.0,nan,nan,nan,nan,3,nan,nan,2.327448844909668,0.581862211227417,0.7655557990074158,2.3978183269500732
