singular_index,singular_value,p,cumulative_energy
0,2.2996314676907486,0.8190346354590099,0.8190346354590099
1,0.928246381155155,0.13344807442796952,0.9524827098869795
2,0.5539020105200867,0.04751729011302054,1.0
