merge_scale,metric,value,selected
0.0,forecast/mse,0.3215879201889038,0
0.05,forecast/mse,0.30597954988479614,0
0.1,forecast/mse,0.29128730297088623,0
0.15,forecast/mse,0.27742254734039307,0
0.2,forecast/mse,0.2643663287162781,0
0.25,forecast/mse,0.25217336416244507,0
0.3,forecast/mse,0.24101519584655762,0
0.35,forecast/mse,0.23118597269058228,0
0.4,forecast/mse,0.22307910025119781,0
0.45,forecast/mse,0.21719993650913239,0
0.5,forecast/mse,0.2141788750886917,1
0.55,forecast/mse,0.21465200185775757,0
0.6,forecast/mse,0.21926353871822357,0
0.65,forecast/mse,0.22863760590553284,0
0.7,forecast/mse,0.2435256391763687,0
0.75,forecast/mse,0.26491525769233704,0
0.8,forecast/mse,0.2938256561756134,0
0.85,forecast/mse,0.33129119873046875,0
0.9,forecast/mse,0.3784129023551941,0
0.95,forecast/mse,0.43643495440483093,0
1.0,forecast/mse,0.5066916346549988,0
1.05,forecast/mse,0.5905107855796814,0
1.1,forecast/mse,0.6891455054283142,0
1.15,forecast/mse,0.8036853671073914,0
1.2,forecast/mse,0.934882402420044,0
