merge_scale,metric,value,selected
0.0,forecast/mse,0.6605174541473389,0
0.05,forecast/mse,0.5917531251907349,0
0.1,forecast/mse,0.5297325849533081,0
0.15,forecast/mse,0.48029404878616333,0
0.2,forecast/mse,0.44889262318611145,0
0.25,forecast/mse,0.43850138783454895,1
0.3,forecast/mse,0.4454270005226135,0
0.35,forecast/mse,0.46296757459640503,0
0.4,forecast/mse,0.4871716797351837,0
0.45,forecast/mse,0.5168502926826477,0
0.5,forecast/mse,0.5516698956489563,0
0.55,forecast/mse,0.5913572907447815,0
0.6,forecast/mse,0.6355264186859131,0
0.65,forecast/mse,0.6836411356925964,0
0.7,forecast/mse,0.7350226044654846,0
0.75,forecast/mse,0.7889664769172668,0
0.8,forecast/mse,0.8447943329811096,0
0.85,forecast/mse,0.9019473791122437,0
0.9,forecast/mse,0.9600225687026978,0
0.95,forecast/mse,1.0187633037567139,0
1.0,forecast/mse,1.0780378580093384,0
1.05,forecast/mse,1.1378412246704102,0
1.1,forecast/mse,1.1982342004776,0
1.15,forecast/mse,1.2593343257904053,0
1.2,forecast/mse,1.3213236331939697,0
