i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.6339836146410441,1
0,2,0.6271628085647623,2
1,0,0.6339836146410441,1
1,1,1.0,0
1,2,0.8099843870558565,1
2,0,0.6271628085647623,2
2,1,0.8099843870558565,1
2,2,1.0,0
