merge_scale,metric,value,selected
0.0,forecast/mse,0.3167378008365631,0
0.05,forecast/mse,0.3020624816417694,0
0.1,forecast/mse,0.2884187698364258,0
0.15,forecast/mse,0.27569571137428284,0
0.2,forecast/mse,0.2638445496559143,0
0.25,forecast/mse,0.2528783977031708,0
0.3,forecast/mse,0.24289347231388092,0
0.35,forecast/mse,0.23410803079605103,0
0.4,forecast/mse,0.2268756926059723,0
0.45,forecast/mse,0.22170622646808624,0
0.5,forecast/mse,0.219281405210495,1
0.55,forecast/mse,0.22037744522094727,0
0.6,forecast/mse,0.2257947325706482,0
0.65,forecast/mse,0.2364555299282074,0
0.7,forecast/mse,0.2534938156604767,0
0.75,forecast/mse,0.27783626317977905,0
0.8,forecast/mse,0.31036001443862915,0
0.85,forecast/mse,0.35213926434516907,0
0.9,forecast/mse,0.4044727683067322,0
0.95,forecast/mse,0.468750536441803,0
1.0,forecast/mse,0.546255886554718,0
1.05,forecast/mse,0.6379572749137878,0
1.1,forecast/mse,0.7445055842399597,0
1.15,forecast/mse,0.8661564588546753,0
1.2,forecast/mse,1.0030204057693481,0
