i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.2504716311283985,1
0,2,0.24619438912154798,2
1,0,0.2504716311283985,1
1,1,1.0,0
1,2,0.24303149703329194,1
2,0,0.24619438912154798,2
2,1,0.24303149703329194,1
2,2,1.0,0
