merge_scale,column,block,metric,value,n_windows,eval_seed
0.0,test,test,forecast/mse,0.8200938105583191,3365,8
0.0,test,test,forecast/rmse,0.9055903105479426,3365,8
0.0,test,test,forecast/mae,0.6571328639984131,3365,8
0.0,val_0,val,forecast/mse,0.7556738257408142,89,8
0.0,val_0,val,forecast/rmse,0.8692950165167256,89,8
0.0,val_0,val,forecast/mae,0.5982701182365417,89,8
0.0,val_1,val,forecast/mse,0.5270107388496399,89,8
0.0,val_1,val,forecast/rmse,0.7259550529128094,89,8
0.0,val_1,val,forecast/mae,0.5031957626342773,89,8
0.0,val_2,val,forecast/mse,0.7746532559394836,89,8
0.0,val_2,val,forecast/rmse,0.8801438836573732,89,8
0.0,val_2,val,forecast/mae,0.7177788019180298,89,8
0.0,val_3,val,forecast/mse,0.7890533804893494,89,8
0.0,val_3,val,forecast/rmse,0.8882867670349195,89,8
0.0,val_3,val,forecast/mae,0.7346195578575134,89,8
0.0,val_4,val,forecast/mse,0.8519654870033264,89,8
0.0,val_4,val,forecast/rmse,0.9230197652289611,89,8
0.0,val_4,val,forecast/mae,0.7984883785247803,89,8
0.0,val_base,val,forecast/mse,0.5826444029808044,926,8
0.0,val_base,val,forecast/rmse,0.763311471799556,926,8
0.0,val_base,val,forecast/mae,0.3948594331741333,926,8
0.1,test,test,forecast/mse,0.3571166694164276,3365,8
0.1,test,test,forecast/rmse,0.5975923940416474,3365,8
0.1,test,test,forecast/mae,0.432123601436615,3365,8
0.1,val_0,val,forecast/mse,0.42552095651626587,89,8
0.1,val_0,val,forecast/rmse,0.6523196735621776,89,8
0.1,val_0,val,forecast/mae,0.4428766965866089,89,8
0.1,val_1,val,forecast/mse,0.2627153992652893,89,8
0.1,val_1,val,forecast/rmse,0.512557703351817,89,8
0.1,val_1,val,forecast/mae,0.38213056325912476,89,8
0.1,val_2,val,forecast/mse,0.22506190836429596,89,8
0.1,val_2,val,forecast/rmse,0.4744069016828233,89,8
0.1,val_2,val,forecast/mae,0.38460925221443176,89,8
0.1,val_3,val,forecast/mse,0.24406938254833221,89,8
0.1,val_3,val,forecast/rmse,0.49403378684896865,89,8
0.1,val_3,val,forecast/mae,0.4061754643917084,89,8
