model,column,block,metric,value,ratio_to_base,n_windows,eval_seed
base,val_base,val,forecast/mae,0.21673215925693512,1.0,9817,124
ft_0,val_base,val,forecast/mae,0.2702559232711792,1.2469581080987242,9817,124
ft_1,val_base,val,forecast/mae,0.2899157404899597,1.3376683067429127,9817,124
merged,val_base,val,forecast/mae,0.24971987307071686,1.15220497930201,9817,124
base,val_base,val,forecast/mse,0.15183351933956146,1.0,9817,124
ft_0,val_base,val,forecast/mse,0.21724365651607513,1.4308016929399496,9817,124
ft_1,val_base,val,forecast/mse,0.19648152589797974,1.2940589584739004,9817,124
merged,val_base,val,forecast/mse,0.176001638174057,1.1591751211433479,9817,124
base,val_base,val,forecast/rmse,0.38965820835645365,1.0,9817,124
ft_0,val_base,val,forecast/rmse,0.4660940425665996,1.1961612320000803,9817,124
ft_1,val_base,val,forecast/rmse,0.4432623668866778,1.1375671226234965,9817,124
merged,val_base,val,forecast/rmse,0.419525491685615,1.0766499529296176,9817,124
base,val_0,val,forecast/mae,0.5479740500450134,1.0,4849,124
ft_0,val_0,val,forecast/mae,0.3332311809062958,0.608114893175913,4849,124
ft_1,val_0,val,forecast/mae,0.3797244131565094,0.6929605756428008,4849,124
merged,val_0,val,forecast/mae,0.3267356753349304,0.5962612195013444,4849,124
base,val_0,val,forecast/mse,0.7263511419296265,1.0,4849,124
ft_0,val_0,val,forecast/mse,0.32823577523231506,0.4518968254945163,4849,124
ft_1,val_0,val,forecast/mse,0.4358115494251251,0.6000011898753913,4849,124
merged,val_0,val,forecast/mse,0.3604624271392822,0.49626469393532824,4849,124
base,val_0,val,forecast/rmse,0.8522623668387725,1.0,4849,124
ft_0,val_0,val,forecast/rmse,0.5729186462599337,0.672232716768915,4849,124
ft_1,val_0,val,forecast/rmse,0.6601602452625613,0.7745974373023651,4849,124
merged,val_0,val,forecast/rmse,0.6003852322794776,0.7044605694681061,4849,124
base,val_1,val,forecast/mae,0.3769104480743408,1.0,4849,124
ft_0,val_1,val,forecast/mae,0.3256732225418091,0.8640599490029901,4849,124
ft_1,val_1,val,forecast/mae,0.25539278984069824,0.6775954106486463,4849,124
merged,val_1,val,forecast/mae,0.2651444375514984,0.703467995928842,4849,124
base,val_1,val,forecast/mse,0.260499507188797,1.0,4849,124
ft_0,val_1,val,forecast/mse,0.20129498839378357,0.7727269451143147,4849,124
ft_1,val_1,val,forecast/mse,0.13604117929935455,0.52223200253795,4849,124
merged,val_1,val,forecast/mse,0.14518669247627258,0.5573396051419343,4849,124
base,val_1,val,forecast/rmse,0.5103915234296089,1.0,4849,124
ft_0,val_1,val,forecast/rmse,0.4486591004245691,0.8790488866464223,4849,124
ft_1,val_1,val,forecast/rmse,0.36883760559269785,0.7226562132424724,4849,124
merged,val_1,val,forecast/rmse,0.38103371566866967,0.7465518100854985,4849,124
base,test,test,forecast/mae,0.41889241337776184,1.0,56239,124
ft_0,test,test,forecast/mae,0.3986790180206299,0.951745616030283,56239,124
ft_1,test,test,forecast/mae,0.4699706733226776,1.1219364646235614,56239,124
merged,test,test,forecast/mae,0.3683117926120758,0.8792515234214283,56239,124
standard,test,test,forecast/mae,0.33539775013923645,0.8006775473318755,56239,124
base,test,test,forecast/mse,0.52524334192276,1.0,56239,124
ft_0,test,test,forecast/mse,0.35750359296798706,0.6806437405932124,56239,124
ft_1,test,test,forecast/mse,0.5217885971069336,0.9934225823726206,56239,124
merged,test,test,forecast/mse,0.35012900829315186,0.6666034204478127,56239,124
standard,test,test,forecast/mse,0.2965987026691437,0.5646881721211046,56239,124
base,test,test,forecast/rmse,0.7247367397357195,1.0,56239,124
ft_0,test,test,forecast/rmse,0.597916041738292,0.8250113578570978,56239,124
ft_1,test,test,forecast/rmse,0.7223493594563046,0.9967058655253417,56239,124
merged,test,test,forecast/rmse,0.5917170001725081,0.8164578497680164,56239,124
standard,test,test,forecast/rmse,0.5446087611020811,0.751457365471325,56239,124
