merge_scale,metric,value,selected
0.0,forecast/mse,0.3529202938079834,0
0.05,forecast/mse,0.30124369263648987,0
0.1,forecast/mse,0.25425219535827637,0
0.15,forecast/mse,0.2123745083808899,0
0.2,forecast/mse,0.17601905763149261,0
0.25,forecast/mse,0.14549049735069275,0
0.3,forecast/mse,0.12085895240306854,0
0.35,forecast/mse,0.10190505534410477,0
0.4,forecast/mse,0.0883307233452797,0
0.45,forecast/mse,0.07982032001018524,0
0.5,forecast/mse,0.07603652030229568,1
0.55,forecast/mse,0.07659871876239777,0
0.6,forecast/mse,0.08112462610006332,0
0.65,forecast/mse,0.08926361054182053,0
0.7,forecast/mse,0.10068370401859283,0
0.75,forecast/mse,0.1151156947016716,0
0.8,forecast/mse,0.1323886662721634,0
0.85,forecast/mse,0.15239877998828888,0
0.9,forecast/mse,0.17507457733154297,0
0.95,forecast/mse,0.200385183095932,0
1.0,forecast/mse,0.2283133566379547,0
1.05,forecast/mse,0.25886473059654236,0
1.1,forecast/mse,0.29208454489707947,0
1.15,forecast/mse,0.32802414894104004,0
1.2,forecast/mse,0.3667224049568176,0
1.25,forecast/mse,0.40824979543685913,0
1.3,forecast/mse,0.4526457190513611,0
1.35,forecast/mse,0.4999740719795227,0
1.4,forecast/mse,0.5503080487251282,0
1.45,forecast/mse,0.6036802530288696,0
1.5,forecast/mse,0.6601315140724182,0
