singular_index,singular_value,p,cumulative_energy
0,0.5828945590214084,0.5366203508272565,0.5366203508272565
1,0.3667559706690835,0.21244255769285994,0.7490629085201164
2,0.28561286044747325,0.12883760810914666,0.877900516629263
3,0.2707395512515829,0.11576853710870344,0.9936690537379664
4,0.06331268702613332,0.0063309462620333495,0.9999999999999998
