model,column,block,metric,value,ratio_to_base,n_windows,eval_seed
base,val_base,val,forecast/mae,0.30226191878318787,1.0,711,124
ft_0,val_base,val,forecast/mae,0.27970850467681885,0.9253845333968566,711,124
ft_1,val_base,val,forecast/mae,0.2919515371322632,0.9658892470065993,711,124
ft_2,val_base,val,forecast/mae,0.29804596304893494,0.986051978525032,711,124
merged,val_base,val,forecast/mae,0.26763439178466797,0.8854386714081631,711,124
base,val_base,val,forecast/mse,0.13959412276744843,1.0,711,124
ft_0,val_base,val,forecast/mse,0.11144577711820602,0.798355796854463,711,124
ft_1,val_base,val,forecast/mse,0.13058441877365112,0.9354578558525227,711,124
ft_2,val_base,val,forecast/mse,0.1356475055217743,0.9717279125551092,711,124
merged,val_base,val,forecast/mse,0.10487718880176544,0.7513008909155986,711,124
base,val_base,val,forecast/rmse,0.37362296873646356,1.0,711,124
ft_0,val_base,val,forecast/rmse,0.33383495490766996,0.8935075807481787,711,124
ft_1,val_base,val,forecast/rmse,0.3613646617665473,0.967190702939458,711,124
ft_2,val_base,val,forecast/rmse,0.36830355078626964,0.9857626045631419,711,124
merged,val_base,val,forecast/rmse,0.32384747768319183,0.866776148100303,711,124
base,val_0,val,forecast/mae,0.36289000511169434,1.0,206,124
ft_0,val_0,val,forecast/mae,0.15114550292491913,0.4165050037087626,206,124
ft_1,val_0,val,forecast/mae,0.25086572766304016,0.6912996338541368,206,124
ft_2,val_0,val,forecast/mae,0.41386446356773376,1.140468069492159,206,124
merged,val_0,val,forecast/mae,0.14101476967334747,0.3885881883959421,206,124
base,val_0,val,forecast/mse,0.1648414582014084,1.0,206,124
ft_0,val_0,val,forecast/mse,0.033543508499860764,0.20348951571925716,206,124
ft_1,val_0,val,forecast/mse,0.09712639451026917,0.5892109640985894,206,124
ft_2,val_0,val,forecast/mse,0.26106369495391846,1.583725949784688,206,124
merged,val_0,val,forecast/mse,0.029569774866104126,0.1793831187174701,206,124
base,val_0,val,forecast/rmse,0.40600672186727205,1.0,206,124
ft_0,val_0,val,forecast/rmse,0.18314886977500233,0.45109812205246114,206,124
ft_1,val_0,val,forecast/rmse,0.311651078147131,0.7676007843264553,206,124
ft_2,val_0,val,forecast/rmse,0.5109439254496705,1.2584617394997306,206,124
merged,val_0,val,forecast/rmse,0.17195864289445914,0.4235364431987761,206,124
base,val_1,val,forecast/mae,0.3772878646850586,1.0,206,124
ft_0,val_1,val,forecast/mae,0.27320221066474915,0.724121383794851,206,124
ft_1,val_1,val,forecast/mae,0.28351694345474243,0.7514605424465706,206,124
ft_2,val_1,val,forecast/mae,0.3667079508304596,0.9719579799805367,206,124
merged,val_1,val,forecast/mae,0.3510385751724243,0.9304263614878101,206,124
base,val_1,val,forecast/mse,0.19857020676136017,1.0,206,124
ft_0,val_1,val,forecast/mse,0.11712659895420074,0.5898498111298358,206,124
ft_1,val_1,val,forecast/mse,0.12392884492874146,0.6241059368874908,206,124
ft_2,val_1,val,forecast/mse,0.22917769849300385,1.1541393959891852,206,124
merged,val_1,val,forecast/mse,0.16637958586215973,0.8378879620250039,206,124
base,val_1,val,forecast/rmse,0.4456121707958168,1.0,206,124
ft_0,val_1,val,forecast/rmse,0.3422376352100989,0.7680168039371507,206,124
ft_1,val_1,val,forecast/rmse,0.35203528932301864,0.7900037575147922,206,124
ft_2,val_1,val,forecast/rmse,0.47872507610632203,1.0743087991770266,206,124
merged,val_1,val,forecast/rmse,0.40789653818359345,0.9153622026416668,206,124
base,val_2,val,forecast/mae,1.150151014328003,1.0,206,124
ft_0,val_2,val,forecast/mae,1.057855248451233,0.9197533500149148,206,124
ft_1,val_2,val,forecast/mae,0.988106369972229,0.8591101148135304,206,124
ft_2,val_2,val,forecast/mae,0.24346430599689484,0.21168029499077856,206,124
merged,val_2,val,forecast/mae,0.5510745644569397,0.4791323553098071,206,124
base,val_2,val,forecast/mse,1.65811288356781,1.0,206,124
ft_0,val_2,val,forecast/mse,1.2459546327590942,0.7514293176940626,206,124
ft_1,val_2,val,forecast/mse,1.1588703393936157,0.6989091942281037,206,124
ft_2,val_2,val,forecast/mse,0.0856907069683075,0.051679658132758904,206,124
merged,val_2,val,forecast/mse,0.3800617456436157,0.229213432577537,206,124
base,val_2,val,forecast/rmse,1.2876773212135912,1.0,206,124
ft_0,val_2,val,forecast/rmse,1.1162233794178897,0.8668502279483248,206,124
ft_1,val_2,val,forecast/rmse,1.0765084019150133,0.8360078912475071,206,124
ft_2,val_2,val,forecast/rmse,0.29272975074000845,0.2273316039022267,206,124
merged,val_2,val,forecast/rmse,0.6164914805928917,0.4787623967873177,206,124
base,test,test,forecast/mae,0.675934374332428,1.0,1470,124
ft_0,test,test,forecast/mae,0.6559938192367554,0.9704992735199087,1470,124
ft_1,test,test,forecast/mae,0.5986520648002625,0.8856659574259828,1470,124
ft_2,test,test,forecast/mae,0.5984708070755005,0.885397798664356,1470,124
merged,test,test,forecast/mae,0.537554144859314,0.7952756440153199,1470,124
standard,test,test,forecast/mae,0.5050237774848938,0.7471491266939482,1470,124
base,test,test,forecast/mse,0.7390707731246948,1.0,1470,124
ft_0,test,test,forecast/mse,0.6478844285011292,0.8766202805746983,1470,124
ft_1,test,test,forecast/mse,0.5366218090057373,0.7260763495449432,1470,124
ft_2,test,test,forecast/mse,0.5921781063079834,0.801246819441028,1470,124
merged,test,test,forecast/mse,0.4007900357246399,0.5422891153307983,1470,124
standard,test,test,forecast/mse,0.39490312337875366,0.5343238262678888,1470,124
base,test,test,forecast/rmse,0.8596922548939794,1.0,1470,124
ft_0,test,test,forecast/rmse,0.8049126837745378,0.9362800225224814,1470,124
ft_1,test,test,forecast/rmse,0.7325447488077007,0.852101138096261,1470,124
ft_2,test,test,forecast/rmse,0.7695310950884203,0.8951239128975541,1470,124
merged,test,test,forecast/rmse,0.6330798020191767,0.7364028213761802,1470,124
standard,test,test,forecast/rmse,0.6284131788709986,0.7309745729284218,1470,124
