merge_scale,split,metric,value
0.0,test,forecast/mse,0.7033296227455139
0.0,test,forecast/rmse,0.8386474961183119
0.0,test,forecast/mae,0.6752908229827881
0.05,test,forecast/mse,0.6143508553504944
0.05,test,forecast/rmse,0.7838053682837943
0.05,test,forecast/mae,0.632693886756897
0.1,test,forecast/mse,0.5340622067451477
0.1,test,forecast/rmse,0.7307955984713835
0.1,test,forecast/mae,0.5918744802474976
0.15,test,forecast/mse,0.46445178985595703
0.15,test,forecast/rmse,0.6815069991247024
0.15,test,forecast/mae,0.5544747114181519
0.2,test,forecast/mse,0.40694373846054077
0.2,test,forecast/rmse,0.6379214202866531
0.2,test,forecast/mae,0.5231086015701294
0.25,test,forecast/mse,0.36262646317481995
0.25,test,forecast/rmse,0.6021847417319871
0.25,test,forecast/mae,0.5020415186882019
0.3,test,forecast/mse,0.33188891410827637
0.3,test,forecast/rmse,0.5760980073809285
0.3,test,forecast/mae,0.4886399209499359
0.35,test,forecast/mse,0.3145098090171814
0.35,test,forecast/rmse,0.5608117411548919
0.35,test,forecast/mae,0.48119696974754333
0.4,test,forecast/mse,0.3097909390926361
0.4,test,forecast/rmse,0.5565886623824061
0.4,test,forecast/mae,0.47841939330101013
0.45,test,forecast/mse,0.3165425658226013
0.45,test,forecast/rmse,0.5626211565721656
0.45,test,forecast/mae,0.4795393645763397
0.5,test,forecast/mse,0.3333456516265869
0.5,test,forecast/rmse,0.5773609370459583
0.5,test,forecast/mae,0.484504759311676
0.55,test,forecast/mse,0.3586701452732086
0.55,test,forecast/rmse,0.5988907623876065
0.55,test,forecast/mae,0.49371135234832764
0.6,test,forecast/mse,0.39110684394836426
0.6,test,forecast/rmse,0.6253853563590727
0.6,test,forecast/mae,0.5070209503173828
0.65,test,forecast/mse,0.4293174147605896
0.65,test,forecast/rmse,0.6552231793523406
0.65,test,forecast/mae,0.5239599943161011
0.7,test,forecast/mse,0.47196611762046814
0.7,test,forecast/rmse,0.6869979021950999
0.7,test,forecast/mae,0.5435608625411987
