merge_scale,metric,value,selected
0.0,forecast/mse,0.3649749755859375,0
0.05,forecast/mse,0.321169912815094,0
0.1,forecast/mse,0.2814072370529175,0
0.15,forecast/mse,0.24636439979076385,0
0.2,forecast/mse,0.21642187237739563,0
0.25,forecast/mse,0.19154664874076843,0
0.3,forecast/mse,0.17163285613059998,0
0.35,forecast/mse,0.15649397671222687,0
0.4,forecast/mse,0.14572608470916748,0
0.45,forecast/mse,0.13887841999530792,0
0.5,forecast/mse,0.1355128288269043,0
0.55,forecast/mse,0.1351657509803772,1
0.6,forecast/mse,0.1374223232269287,0
0.65,forecast/mse,0.14192456007003784,0
0.7,forecast/mse,0.14836101233959198,0
0.75,forecast/mse,0.15646028518676758,0
0.8,forecast/mse,0.16598881781101227,0
0.85,forecast/mse,0.1767560988664627,0
0.9,forecast/mse,0.1885855346918106,0
0.95,forecast/mse,0.20133496820926666,0
1.0,forecast/mse,0.21488738059997559,0
1.05,forecast/mse,0.2291463017463684,0
1.1,forecast/mse,0.24402852356433868,0
1.15,forecast/mse,0.25946637988090515,0
1.2,forecast/mse,0.2753954827785492,0
