merge_scale,metric,value,selected
0.0,forecast/mse,0.29163888096809387,0
0.05,forecast/mse,0.26867538690567017,0
0.1,forecast/mse,0.24958612024784088,0
0.15,forecast/mse,0.23570920526981354,0
0.2,forecast/mse,0.22889728844165802,1
0.25,forecast/mse,0.231594979763031,0
0.3,forecast/mse,0.24659641087055206,0
0.35,forecast/mse,0.2760826647281647,0
0.4,forecast/mse,0.3210437297821045,0
0.45,forecast/mse,0.3816138505935669,0
0.5,forecast/mse,0.4572838842868805,0
0.55,forecast/mse,0.5470747351646423,0
0.6,forecast/mse,0.6499342918395996,0
0.65,forecast/mse,0.7650728821754456,0
0.7,forecast/mse,0.8916794657707214,0
0.75,forecast/mse,1.0288833379745483,0
0.8,forecast/mse,1.1758869886398315,0
0.85,forecast/mse,1.3320122957229614,0
0.9,forecast/mse,1.4968816041946411,0
0.95,forecast/mse,1.6704764366149902,0
1.0,forecast/mse,1.8530362844467163,0
1.05,forecast/mse,2.045012950897217,0
1.1,forecast/mse,2.246901512145996,0
1.15,forecast/mse,2.459113597869873,0
1.2,forecast/mse,2.6818346977233887,0
