model,column,block,metric,value,ratio_to_base,n_windows,eval_seed
base,val_base,val,forecast/mae,0.31549081206321716,1.0,711,8
ft_0,val_base,val,forecast/mae,0.30290308594703674,0.9601011324740002,711,8
ft_1,val_base,val,forecast/mae,0.31532302498817444,0.9994681712790764,711,8
ft_2,val_base,val,forecast/mae,0.3380983769893646,1.0716583940378506,711,8
merged,val_base,val,forecast/mae,0.31056496500968933,0.9843867178847009,711,8
base,val_base,val,forecast/mse,0.1415184736251831,1.0,711,8
ft_0,val_base,val,forecast/mse,0.12596441805362701,0.8900916949348141,711,8
ft_1,val_base,val,forecast/mse,0.14196643233299255,1.0031653726636134,711,8
ft_2,val_base,val,forecast/mse,0.1584848314523697,1.11988793683659,711,8
merged,val_base,val,forecast/mse,0.1291680485010147,0.9127292373370353,711,8
base,val_base,val,forecast/rmse,0.3761894118993557,1.0,711,8
ft_0,val_base,val,forecast/rmse,0.3549146630580752,0.9434467101722356,711,8
ft_1,val_base,val,forecast/rmse,0.3767843313262808,1.0015814358621138,711,8
ft_2,val_base,val,forecast/rmse,0.3981015340994929,1.0582475782332745,711,8
merged,val_base,val,forecast/rmse,0.3593995666399929,0.955368639498406,711,8
base,val_0,val,forecast/mae,0.39138129353523254,1.0,206,8
ft_0,val_0,val,forecast/mae,0.1548728048801422,0.3957082452286402,206,8
ft_1,val_0,val,forecast/mae,0.2393554151058197,0.6115658031169359,206,8
ft_2,val_0,val,forecast/mae,0.48135024309158325,1.229875446380402,206,8
merged,val_0,val,forecast/mae,0.15529121458530426,0.39677730425643043,206,8
base,val_0,val,forecast/mse,0.20498473942279816,1.0,206,8
ft_0,val_0,val,forecast/mse,0.038376402109861374,0.1872158982074604,206,8
ft_1,val_0,val,forecast/mse,0.09030935913324356,0.4405662557492778,206,8
ft_2,val_0,val,forecast/mse,0.31242460012435913,1.5241358991117737,206,8
merged,val_0,val,forecast/mse,0.03852003067731857,0.1879165775256459,206,8
base,val_0,val,forecast/rmse,0.4527524041049348,1.0,206,8
ft_0,val_0,val,forecast/rmse,0.19589895893000905,0.43268452503811644,206,8
ft_1,val_0,val,forecast/rmse,0.3005151562454772,0.6637516521631248,206,8
ft_2,val_0,val,forecast/rmse,0.5589495506075295,1.2345589897253892,206,8
merged,val_0,val,forecast/rmse,0.19626520495828742,0.4334934573043126,206,8
base,val_1,val,forecast/mae,0.35116860270500183,1.0,206,8
ft_0,val_1,val,forecast/mae,0.31952428817749023,0.9098885427576385,206,8
ft_1,val_1,val,forecast/mae,0.2955962121486664,0.8417501162453898,206,8
ft_2,val_1,val,forecast/mae,0.26620587706565857,0.7580571697330357,206,8
merged,val_1,val,forecast/mae,0.2680523991584778,0.7633153906519782,206,8
base,val_1,val,forecast/mse,0.19297224283218384,1.0,206,8
ft_0,val_1,val,forecast/mse,0.16900263726711273,0.8757872882997167,206,8
ft_1,val_1,val,forecast/mse,0.13597536087036133,0.7046368890919239,206,8
ft_2,val_1,val,forecast/mse,0.1262129843235016,0.6540473514279528,206,8
merged,val_1,val,forecast/mse,0.10377581417560577,0.5377758617121596,206,8
base,val_1,val,forecast/rmse,0.4392860603663447,1.0,206,8
ft_0,val_1,val,forecast/rmse,0.41109930341355816,0.9358350753737096,206,8
ft_1,val_1,val,forecast/rmse,0.36874837066807675,0.8394265239387685,206,8
